date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,AvgMegawatts2019-2020
10-02T12:00:00,73.4,66.9,81.0,57.6,51.1,63.0,1013.1,1009.8,1016.1,8.4,0.1,25.8,25.8,24.6,13.1,10.8,73.4,73.4,10.7,0.0,253.0,10.2,7.0,69.0,6.0,26.0,28368.041666666664
10-02T13:00:00,73.2,66.9,81.0,57.9,52.0,63.0,1012.5,1009.2,1015.4,8.3,0.0,25.0,29.2,25.7,12.6,7.5,73.2,73.2,11.8,0.2,254.0,11.5,7.0,72.5,6.0,24.9,29893.708333333336
10-02T14:00:00,72.7,66.9,80.1,57.9,52.0,63.0,1012.0,1008.6,1014.9,7.7,0.0,25.9,29.8,24.5,12.6,7.1,72.7,72.7,12.6,0.0,256.0,12.2,7.0,76.2,6.0,21.7,28016.45833333333
10-02T15:00:00,71.9,66.0,79.0,58.1,52.0,63.0,1011.7,1008.5,1014.6,6.9,0.0,24.5,29.7,25.6,12.7,7.5,71.9,71.9,12.9,0.0,256.0,12.6,7.0,81.8,6.0,16.6,33113.208333333336
10-02T16:00:00,70.6,64.9,77.0,58.4,52.0,63.0,1011.5,1008.2,1014.4,5.7,0.1,25.1,30.3,20.5,13.2,10.9,70.6,70.6,12.6,0.2,257.0,12.2,7.0,80.9,6.0,16.6,33940.54166666667
10-02T17:00:00,68.9,64.0,75.9,58.7,52.0,63.0,1011.5,1008.3,1014.3,4.2,0.3,27.6,28.3,20.8,11.5,11.7,68.9,68.9,11.4,0.2,257.0,11.0,7.0,77.5,6.0,20.3,34298.58333333333
10-02T18:00:00,67.4,63.0,73.0,59.0,53.1,64.0,1011.6,1008.3,1014.4,2.9,0.5,23.7,30.6,21.8,10.2,13.7,67.4,67.4,9.5,0.9,255.0,9.2,7.0,68.8,6.0,27.2,33861.08333333333
10-02T19:00:00,67.0,63.0,73.0,59.0,54.0,63.0,1011.9,1009.0,1014.8,2.6,0.6,36.7,20.6,17.3,11.0,14.4,67.0,67.0,8.2,1.1,253.0,7.6,7.0,58.1,6.0,35.0,33336.291666666664
10-02T20:00:00,66.7,62.4,72.0,59.0,54.0,63.0,1012.3,1009.1,1015.2,2.4,0.7,40.0,20.1,14.7,12.3,13.0,66.8,66.7,6.5,8.2,249.0,5.6,7.0,43.5,6.0,34.6,31692.333333333332
10-02T21:00:00,66.4,62.1,72.0,59.0,54.0,63.0,1012.5,1009.5,1015.4,2.2,0.8,41.1,22.5,10.8,9.2,16.4,66.4,66.4,5.5,12.0,241.0,4.1,6.0,36.2,7.0,30.5,29826.583333333336
10-02T22:00:00,66.2,62.1,71.1,58.7,52.0,63.0,1012.7,1009.5,1015.5,2.0,0.8,36.5,23.6,10.2,12.7,17.0,66.2,66.2,4.8,18.5,230.0,2.8,6.0,26.7,7.0,23.5,27532.458333333336
10-02T23:00:00,65.8,62.1,70.0,58.7,53.1,63.0,1012.7,1009.5,1015.5,1.7,0.9,37.9,21.7,13.0,10.6,16.7,65.8,65.8,4.4,20.3,227.0,1.5,7.0,20.9,6.0,17.8,25473.181818181816
10-03T00:00:00,65.1,61.0,70.0,58.5,53.1,63.0,1012.6,1009.4,1015.4,1.4,1.3,37.8,20.4,11.3,11.1,19.4,65.1,65.1,4.2,22.4,209.0,0.8,7.0,20.7,3.0,18.9,23877.346153846156
10-03T01:00:00,64.7,61.0,69.1,58.4,52.0,63.0,1012.6,1009.5,1015.5,1.2,1.5,34.5,17.8,13.9,12.2,21.5,64.7,64.7,4.1,23.8,175.0,0.5,3.0,23.2,7.0,17.8,22669.208333333336
10-03T02:00:00,64.1,60.1,69.1,58.2,51.1,63.0,1012.5,1009.4,1015.4,0.9,1.8,34.6,17.9,11.3,12.5,23.6,64.1,64.1,3.2,36.0,89.0,0.3,3.0,19.8,7.0,13.8,21836.708333333336
10-03T03:00:00,63.7,60.1,68.0,57.9,51.1,63.0,1012.2,1009.2,1015.1,0.8,2.1,32.2,21.4,7.8,13.9,24.7,63.7,63.7,3.3,33.6,75.0,0.5,3.0,23.6,7.0,11.9,21337.875
10-03T04:00:00,63.4,59.0,68.0,57.5,50.0,63.0,1012.3,1009.3,1015.1,0.7,2.3,25.5,21.6,8.2,14.1,30.5,63.4,63.4,3.4,31.8,85.0,0.9,3.0,26.5,2.0,13.3,21368.625
10-03T05:00:00,63.1,59.0,66.9,57.2,50.0,63.0,1012.6,1009.5,1015.6,0.6,2.5,26.5,19.1,11.5,11.7,31.1,63.1,63.1,3.5,29.8,87.0,1.0,3.0,25.9,2.0,10.8,22117.083333333336
10-03T06:00:00,63.5,59.0,68.0,56.9,48.0,63.0,1012.9,1009.9,1015.8,0.8,2.3,15.8,17.6,20.3,15.0,31.3,63.5,63.5,3.9,24.2,89.0,1.0,3.0,27.9,2.0,9.8,23415.25
10-03T07:00:00,64.9,61.0,70.0,57.0,46.9,63.0,1013.4,1010.2,1016.3,1.4,1.5,17.4,17.4,19.5,19.0,26.7,64.9,64.9,4.0,23.3,100.0,1.3,3.0,29.1,2.0,10.7,23966.041666666664
10-03T08:00:00,67.5,63.0,73.9,56.8,46.9,63.0,1013.8,1010.7,1016.7,3.1,0.6,17.8,22.0,18.2,18.0,24.0,67.5,67.5,4.5,17.3,138.0,1.0,3.0,24.0,4.0,17.1,24045.5
10-03T09:00:00,70.5,64.9,79.0,56.1,45.0,63.0,1014.0,1010.7,1016.8,5.7,0.2,19.1,21.6,23.8,16.9,18.6,70.5,70.5,4.8,17.4,220.0,1.5,7.0,24.0,4.0,14.7,24255.416666666668
10-03T10:00:00,72.6,66.0,82.0,56.0,46.0,63.0,1013.9,1010.7,1016.8,7.7,0.1,20.0,24.6,19.5,20.5,15.4,72.6,72.5,6.4,10.7,242.0,4.5,7.0,41.1,6.0,22.3,24637.416666666664
10-03T11:00:00,73.2,66.9,82.0,56.9,48.0,63.0,1013.7,1010.5,1016.6,8.3,0.1,22.8,26.9,21.8,16.7,11.9,73.2,73.2,8.8,3.3,250.0,8.1,7.0,61.1,6.0,27.0,25163.75
10-03T12:00:00,73.2,66.9,81.0,57.4,50.0,63.0,1013.2,1010.0,1016.1,8.3,0.1,24.7,27.1,24.5,13.2,10.6,73.2,73.2,10.8,0.0,253.0,10.2,7.0,68.9,6.0,26.5,26173.375
10-03T13:00:00,73.1,66.9,81.0,57.7,51.1,63.0,1012.5,1009.2,1015.6,8.2,0.1,24.2,29.9,25.6,12.9,7.3,73.1,73.1,11.8,0.2,254.0,11.5,7.0,72.6,6.0,24.8,27639.791666666664
