date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2020
09-22T17:00:00,69.3,64.9,73.9,59.9,55.0,63.0,1011.0,1007.7,1013.9,4.5,0.1,25.2,33.0,17.2,15.1,9.4,69.4,69.3,11.8,0.2,256.0,11.4,7.0,80.7,6.0,16.9,422132.0
09-22T18:00:00,67.7,64.0,73.0,60.0,55.9,64.0,1011.1,1007.9,1013.9,3.0,0.3,20.8,32.2,20.1,13.2,13.7,67.8,67.7,10.1,0.2,255.0,9.7,7.0,70.3,6.0,26.8,412508.0
09-22T19:00:00,67.1,63.0,72.0,60.1,55.9,64.0,1011.4,1008.3,1014.1,2.6,0.5,32.7,23.4,15.5,12.6,15.8,67.2,67.1,8.4,1.3,253.0,7.9,7.0,58.7,6.0,35.0,403441.0
09-22T20:00:00,66.8,63.0,72.0,60.1,55.9,64.0,1011.9,1008.7,1014.6,2.4,0.6,36.6,22.3,11.1,16.2,13.8,67.0,66.8,6.6,5.8,249.0,5.9,7.0,45.8,6.0,36.9,382882.0
09-22T21:00:00,66.7,63.0,71.1,60.0,55.9,64.0,1012.1,1009.0,1014.9,2.3,0.6,36.2,22.1,12.1,13.6,16.0,66.8,66.7,5.7,9.1,241.0,4.3,6.0,36.4,7.0,31.0,359818.0
09-22T22:00:00,66.4,63.0,71.1,60.1,55.9,64.0,1012.3,1009.1,1015.0,2.1,0.6,32.3,25.9,8.7,15.1,18.1,66.6,66.4,4.9,18.4,234.0,3.0,6.0,26.5,7.0,26.5,332593.0
09-22T23:00:00,66.2,62.1,71.1,59.9,55.9,63.5,1012.3,1009.1,1015.0,1.9,0.7,32.8,23.8,13.6,12.4,17.5,66.3,66.2,4.4,19.3,235.0,2.2,7.0,24.5,6.0,24.3,282306.0
09-23T00:00:00,65.7,62.1,70.0,59.9,55.9,63.0,1012.2,1009.1,1015.0,1.6,0.9,34.1,20.4,10.4,13.7,21.4,65.9,65.7,4.1,22.7,242.0,1.4,7.0,24.9,6.0,15.7,312093.0
09-23T01:00:00,65.4,62.1,69.1,59.8,55.0,63.0,1012.2,1009.1,1014.9,1.4,1.0,31.4,18.6,12.8,15.1,22.1,65.5,65.4,3.9,25.8,240.0,0.8,7.0,19.9,3.0,15.3,273450.0
09-23T02:00:00,64.9,62.1,69.1,59.7,55.0,63.0,1012.0,1009.0,1014.6,1.1,1.2,30.6,17.6,12.2,12.5,27.0,65.0,64.9,3.3,34.2,243.0,0.5,7.0,19.7,3.0,14.7,264167.0
09-23T03:00:00,64.6,61.0,68.0,59.5,55.0,63.0,1011.8,1008.8,1014.4,1.0,1.4,27.8,20.0,9.9,12.7,29.6,64.7,64.6,3.2,34.2,256.0,0.2,7.0,18.6,3.0,17.7,259392.0
09-23T04:00:00,64.4,61.0,68.0,59.3,55.0,63.0,1011.9,1008.8,1014.4,0.9,1.5,24.7,18.6,8.7,12.5,35.5,64.5,64.4,3.2,33.6,105.0,0.3,3.0,19.9,7.0,13.6,261368.0
09-23T05:00:00,64.2,60.1,68.0,59.2,55.0,63.0,1012.2,1008.9,1014.6,0.9,1.6,23.5,17.4,13.6,10.4,35.0,64.3,64.2,3.2,35.8,86.0,0.6,3.0,20.3,7.0,9.4,272836.0
09-23T06:00:00,64.6,61.0,69.1,59.0,54.0,63.0,1012.5,1009.2,1015.0,1.1,1.5,25.33333333333333,17.4,10.733333333333334,11.45,29.84,64.6,64.6,3.7,26.9,114.0,0.5,3.0,21.9,7.0,12.2,290587.0
09-23T07:00:00,65.9,62.1,70.0,59.3,53.1,64.0,1013.0,1009.8,1015.4,1.8,0.8,12.8,17.0,19.3,18.0,32.9,66.0,65.9,3.7,28.9,117.0,0.7,3.0,20.2,4.0,11.2,299440.0
09-23T08:00:00,68.3,64.0,73.9,59.1,53.1,64.0,1013.3,1010.2,1015.8,3.6,0.3,14.6,18.8,21.4,20.1,25.1,68.3,68.3,4.3,23.1,184.0,1.1,3.0,16.2,6.0,15.4,306334.0
09-23T09:00:00,71.0,64.9,78.1,58.7,53.1,64.0,1013.5,1010.2,1016.1,6.0,0.1,16.2,22.7,21.9,19.2,20.0,71.0,71.0,4.9,18.7,238.0,2.6,7.0,30.9,6.0,17.2,306743.0
09-23T10:00:00,72.7,66.9,80.1,58.9,54.0,64.0,1013.5,1010.0,1016.1,7.7,0.0,19.5,23.9,19.7,20.9,16.0,72.7,72.6,7.0,7.1,248.0,5.8,7.0,51.7,6.0,24.2,309402.0
09-23T11:00:00,73.4,68.0,80.1,59.2,54.0,64.0,1013.2,1009.9,1015.9,8.4,0.0,23.3,28.2,21.1,16.0,11.4,73.4,73.4,9.2,1.8,252.0,8.7,7.0,67.8,6.0,23.7,318010.0
09-23T12:00:00,73.5,68.0,80.1,59.3,55.0,63.0,1012.8,1009.3,1015.4,8.5,0.0,26.8,26.3,24.9,13.0,9.0,73.5,73.5,10.9,0.0,252.0,10.3,7.0,67.3,6.0,27.9,332187.0
09-23T13:00:00,73.4,68.0,79.0,59.4,55.0,64.0,1012.2,1008.8,1014.9,8.4,0.0,27.4,29.7,22.2,14.4,6.4,73.4,73.4,12.1,0.0,255.0,11.7,7.0,76.4,6.0,20.9,353806.0
09-23T14:00:00,73.0,68.0,79.0,59.4,54.0,64.0,1011.7,1008.3,1014.4,8.0,0.0,24.8,34.7,21.1,14.0,5.3,73.0,73.0,12.9,0.0,257.0,12.5,7.0,77.8,6.0,19.5,377331.0
09-23T15:00:00,72.2,68.0,78.1,59.4,55.0,63.0,1011.3,1008.0,1014.1,7.2,0.0,24.5,33.4,22.9,12.8,6.4,72.2,72.2,13.3,0.0,257.0,13.0,7.0,83.5,6.0,14.6,401036.0
09-23T16:00:00,71.0,66.0,75.9,59.6,55.0,63.0,1011.1,1007.8,1013.9,6.0,0.0,23.7,32.9,19.9,14.6,8.9,71.0,71.0,12.9,0.0,257.0,12.4,7.0,78.4,6.0,18.6,415483.0
09-23T17:00:00,69.4,64.9,75.0,59.8,55.0,63.0,1011.1,1007.8,1013.9,4.5,0.1,24.6,32.6,18.1,15.0,9.6,69.4,69.4,11.8,0.2,257.0,11.4,7.0,81.7,6.0,15.9,421607.0
09-23T18:00:00,67.8,64.0,73.0,59.9,55.9,64.0,1011.1,1008.1,1013.9,3.1,0.3,20.9,31.7,20.2,14.1,13.1,67.9,67.8,10.1,0.2,255.0,9.7,7.0,69.8,6.0,26.8,414242.0
09-23T19:00:00,67.2,63.0,72.0,60.1,55.9,64.0,1011.4,1008.3,1014.1,2.6,0.5,32.7,22.5,16.1,13.0,15.6,67.3,67.2,8.3,1.1,253.0,7.9,7.0,58.8,6.0,35.6,404896.0
09-23T20:00:00,66.9,63.0,72.0,60.0,55.9,64.0,1011.9,1008.7,1014.6,2.5,0.5,37.1,21.4,11.3,16.1,14.0,67.1,66.9,6.6,5.8,249.0,5.9,7.0,45.0,6.0,37.6,385344.0
09-23T21:00:00,66.7,63.0,71.1,60.0,55.9,64.0,1012.1,1009.0,1014.9,2.3,0.6,37.1,22.3,11.4,13.8,15.4,66.9,66.7,5.6,9.1,241.0,4.3,6.0,36.5,7.0,30.9,363580.0
09-23T22:00:00,66.5,63.0,71.1,60.0,55.9,64.0,1012.3,1009.1,1015.0,2.1,0.6,33.3,25.6,9.4,14.4,17.4,66.7,66.5,4.8,19.3,234.0,3.0,6.0,26.8,7.0,25.6,334903.0
09-23T23:00:00,66.3,63.0,71.1,59.9,55.9,63.5,1012.3,1009.1,1015.0,1.9,0.7,34.1,23.5,14.3,11.4,16.7,66.4,66.3,4.4,18.9,234.0,2.1,7.0,25.0,6.0,23.1,283752.0
09-24T00:00:00,65.8,62.1,70.0,59.8,55.9,63.0,1012.2,1009.1,1014.9,1.6,0.8,35.6,20.9,10.0,13.4,20.1,65.9,65.8,4.2,21.8,240.0,1.4,7.0,24.5,6.0,15.5,314779.0
09-24T01:00:00,65.4,62.1,69.1,59.8,55.0,63.0,1012.2,1009.1,1014.9,1.4,1.0,32.3,19.3,11.5,15.8,21.1,65.6,65.4,4.0,24.7,239.0,0.7,7.0,20.1,3.0,16.1,277126.0
09-24T02:00:00,64.9,62.1,69.1,59.6,55.0,63.0,1012.0,1009.0,1014.6,1.1,1.2,31.2,18.5,11.9,12.4,25.9,65.1,64.9,3.3,33.8,236.0,0.3,7.0,18.3,3.0,15.5,267126.0
09-24T03:00:00,64.6,61.0,68.0,59.4,55.0,63.0,1011.8,1008.8,1014.4,1.0,1.4,28.1,21.0,10.1,11.9,28.8,64.7,64.6,3.2,34.7,261.0,0.1,3.0,18.3,7.0,17.6,261890.0
09-24T04:00:00,64.4,61.0,68.0,59.3,55.0,63.0,1011.9,1008.9,1014.5,0.9,1.5,24.9,19.1,8.9,12.5,34.6,64.5,64.4,3.3,32.5,98.0,0.3,3.0,20.6,7.0,13.4,263544.0
09-24T05:00:00,64.3,61.0,68.0,59.1,55.0,63.0,1012.1,1009.0,1014.6,0.9,1.6,24.3,17.4,13.6,10.4,34.2,64.3,64.3,3.2,35.3,87.0,0.7,3.0,21.7,7.0,9.2,275328.0
09-24T06:00:00,64.6,61.0,69.1,58.9,53.1,63.0,1012.5,1009.4,1015.1,1.1,1.5,25.766666666666666,17.4,10.866666666666667,11.45,28.920000000000005,64.6,64.6,3.8,26.7,111.0,0.5,3.0,22.5,7.0,11.8,293146.0
09-24T07:00:00,66.0,62.1,71.1,59.2,53.1,64.0,1013.0,1009.9,1015.4,1.8,0.8,13.6,16.7,19.3,18.3,32.1,66.1,66.0,3.7,29.6,113.0,0.8,3.0,21.2,4.0,11.3,303442.0
09-24T08:00:00,68.4,64.0,73.9,59.0,53.1,64.0,1013.3,1010.3,1015.8,3.7,0.3,15.3,19.6,20.6,20.1,24.4,68.4,68.4,4.3,22.0,182.0,1.1,3.0,17.0,6.0,15.9,311581.0
09-24T09:00:00,71.1,64.9,79.0,58.6,53.1,64.0,1013.5,1010.3,1016.1,6.2,0.1,17.2,22.1,22.4,19.2,19.2,71.1,71.1,5.0,18.5,238.0,2.5,7.0,31.1,6.0,16.5,314634.0
09-24T10:00:00,72.8,66.9,80.1,58.8,53.1,64.0,1013.5,1010.2,1016.1,7.9,0.0,20.1,25.0,19.0,20.4,15.5,72.8,72.7,6.9,7.1,247.0,5.6,7.0,50.6,6.0,23.7,320427.0
09-24T11:00:00,73.5,68.0,81.0,59.0,54.0,64.0,1013.2,1009.9,1015.9,8.5,0.0,23.1,28.7,21.2,15.4,11.6,73.5,73.5,9.2,1.8,252.0,8.6,7.0,67.6,6.0,23.6,332334.0
09-24T12:00:00,73.6,68.0,80.1,59.3,54.0,64.0,1012.8,1009.4,1015.4,8.6,0.0,27.1,26.9,24.3,12.7,9.0,73.6,73.6,10.9,0.0,252.0,10.2,7.0,66.9,6.0,28.1,347742.0
09-24T13:00:00,73.5,68.0,79.0,59.4,55.0,64.0,1012.2,1008.8,1014.8,8.5,0.0,27.3,30.1,22.4,14.1,6.1,73.5,73.5,12.0,0.2,255.0,11.6,7.0,74.9,6.0,22.2,369963.0
09-24T14:00:00,73.1,68.0,79.0,59.3,54.0,64.0,1011.7,1008.4,1014.4,8.2,0.0,24.1,35.6,21.4,13.1,5.7,73.1,73.1,12.9,0.0,256.0,12.4,7.0,77.6,6.0,19.5,393554.0
09-24T15:00:00,72.3,68.0,78.1,59.4,55.0,63.0,1011.3,1008.1,1014.1,7.3,0.0,23.3,34.8,22.9,12.6,6.4,72.3,72.3,13.2,0.0,257.0,12.9,7.0,83.2,6.0,14.9,413637.0
09-24T16:00:00,71.1,66.0,77.0,59.6,54.0,63.0,1011.1,1007.8,1013.9,6.1,0.0,22.9,33.6,20.6,14.0,8.9,71.1,71.1,12.9,0.0,257.0,12.4,7.0,79.1,6.0,17.9,425049.0
09-24T17:00:00,69.4,64.9,75.0,59.7,55.0,64.0,1011.0,1007.9,1013.8,4.6,0.1,24.9,32.0,19.3,13.9,9.9,69.5,69.4,11.8,0.2,256.0,11.4,7.0,80.9,6.0,16.7,428858.0
09-24T18:00:00,67.8,64.0,73.0,59.9,55.9,64.0,1011.1,1008.1,1013.8,3.1,0.3,21.4,31.7,21.1,12.7,13.1,67.9,67.8,10.1,0.4,256.0,9.7,7.0,70.4,6.0,26.1,418284.0
09-24T19:00:00,67.2,63.0,72.0,60.0,55.0,64.0,1011.4,1008.3,1014.1,2.7,0.5,33.6,22.5,16.8,11.8,15.2,67.3,67.2,8.4,0.9,253.0,7.9,7.0,59.3,6.0,35.3,408318.0
09-24T20:00:00,67.0,63.0,72.0,60.0,55.9,64.0,1011.9,1008.7,1014.5,2.5,0.5,38.7,22.4,11.1,14.7,13.2,67.1,67.0,6.7,6.2,249.0,5.9,7.0,45.8,6.0,36.5,386097.0
09-24T21:00:00,66.8,63.0,71.1,60.0,55.9,64.0,1012.1,1009.1,1014.7,2.4,0.6,39.5,22.7,11.1,12.3,14.4,66.9,66.8,5.6,9.6,240.0,4.3,6.0,37.7,7.0,29.7,363370.0
09-24T22:00:00,66.5,63.0,71.1,59.9,55.9,64.0,1012.2,1009.2,1014.9,2.2,0.6,35.3,25.3,9.6,13.7,16.2,66.7,66.5,4.8,19.2,232.0,3.0,6.0,26.9,7.0,24.8,336327.0
09-24T23:00:00,66.3,63.0,71.1,59.9,55.0,63.5,1012.3,1009.1,1014.8,1.9,0.7,36.9,22.8,13.3,11.2,15.8,66.4,66.3,4.4,19.4,232.0,2.1,7.0,23.6,6.0,22.8,284476.0
09-25T00:00:00,65.8,62.1,70.0,59.8,55.0,63.0,1012.2,1009.1,1014.8,1.6,0.8,38.0,20.6,9.2,12.7,19.6,65.9,65.8,4.3,20.7,236.0,1.3,7.0,24.8,3.0,15.5,316671.0
09-25T01:00:00,65.4,62.1,70.0,59.7,55.0,63.0,1012.2,1009.1,1014.8,1.4,1.0,34.8,19.3,10.5,15.0,20.3,65.6,65.4,4.0,23.6,229.0,0.7,7.0,19.8,3.0,17.6,277214.0
09-25T02:00:00,64.9,62.1,69.1,59.6,55.0,63.0,1012.0,1009.0,1014.6,1.1,1.2,32.9,19.0,11.4,11.4,25.3,65.0,64.9,3.3,34.2,227.0,0.2,7.0,17.9,3.0,16.2,267851.0
09-25T03:00:00,64.6,61.0,68.0,59.4,55.0,63.0,1011.8,1008.8,1014.4,1.0,1.4,29.4,21.6,9.8,11.3,27.8,64.7,64.6,3.2,34.7,225.0,0.1,3.0,19.4,7.0,17.7,262641.0
09-25T04:00:00,64.3,61.0,68.0,59.2,55.0,63.0,1011.9,1008.9,1014.4,0.9,1.6,26.2,19.9,8.6,11.7,33.6,64.4,64.3,3.3,31.4,99.0,0.4,3.0,22.0,7.0,13.7,264117.0
09-25T05:00:00,64.2,61.0,68.0,59.1,54.0,63.0,1012.1,1009.0,1014.6,0.8,1.6,25.1,18.5,13.2,10.8,32.5,64.3,64.2,3.2,35.1,86.0,0.7,3.0,21.5,2.0,9.4,275619.0
09-25T06:00:00,64.5,61.0,69.1,58.8,53.1,63.0,1012.5,1009.4,1015.0,1.0,1.5,12.7,18.0,19.6,15.7,34.0,64.6,64.5,3.8,26.0,103.0,0.6,3.0,23.3,7.0,11.5,293090.0
09-25T07:00:00,65.9,62.1,71.1,59.1,53.1,64.0,1012.9,1009.9,1015.4,1.8,0.9,14.4,16.4,20.1,18.8,30.3,66.0,65.9,3.7,28.7,114.0,0.9,3.0,21.4,4.0,12.4,301692.0
09-25T08:00:00,68.4,64.0,73.9,58.9,53.1,64.0,1013.3,1010.3,1015.7,3.7,0.3,16.5,19.5,20.0,19.2,24.8,68.4,68.4,4.3,21.3,181.0,1.1,3.0,17.0,4.0,16.2,307173.0
09-25T09:00:00,71.1,64.9,79.0,58.5,52.0,64.0,1013.5,1010.3,1016.0,6.2,0.1,18.6,20.8,22.6,18.9,19.1,71.1,71.1,5.0,17.4,238.0,2.4,7.0,31.0,6.0,16.4,306659.0
09-25T10:00:00,72.9,66.9,80.1,58.5,52.0,64.0,1013.5,1010.3,1016.0,7.9,0.1,20.9,23.7,19.5,20.7,15.1,72.9,72.8,6.9,7.6,247.0,5.5,7.0,50.0,6.0,22.1,308020.0
09-25T11:00:00,73.6,68.0,81.0,58.9,53.1,64.0,1013.2,1010.0,1015.8,8.6,0.0,23.6,27.7,21.9,15.9,10.8,73.6,73.6,9.1,1.8,252.0,8.5,7.0,66.8,6.0,23.7,315796.0
09-25T12:00:00,73.6,68.0,80.1,59.3,54.0,64.0,1012.8,1009.4,1015.4,8.7,0.0,26.7,26.7,25.5,12.6,8.4,73.6,73.6,10.8,0.0,252.0,10.1,7.0,66.5,6.0,28.3,326991.0
09-25T13:00:00,73.5,68.0,80.1,59.4,55.0,64.0,1012.2,1008.9,1014.8,8.5,0.0,27.6,29.7,23.0,14.3,5.4,73.5,73.5,12.0,0.2,255.0,11.6,7.0,74.9,6.0,22.2,341859.0
09-25T14:00:00,73.2,68.0,79.0,59.3,54.0,64.0,1011.7,1008.4,1014.3,8.2,0.0,24.6,34.3,22.5,13.1,5.5,73.2,73.2,12.9,0.0,256.0,12.4,7.0,77.9,6.0,19.3,361461.0
09-25T15:00:00,72.3,67.1,79.0,59.4,55.0,63.0,1011.3,1008.1,1014.1,7.3,0.0,23.2,34.4,23.9,12.1,6.4,72.3,72.3,13.3,0.0,256.0,12.9,7.0,81.9,6.0,16.2,379513.0
09-25T16:00:00,71.1,66.0,77.0,59.5,54.0,63.0,1011.1,1007.9,1013.9,6.2,0.0,23.7,33.0,21.2,12.8,9.3,71.1,71.1,12.9,0.0,257.0,12.4,7.0,77.6,6.0,19.4,392001.0
09-25T17:00:00,69.5,64.9,75.0,59.7,55.0,63.0,1011.0,1007.9,1013.8,4.6,0.1,25.9,31.8,18.9,13.3,10.0,69.5,69.5,11.7,0.2,256.0,11.3,7.0,80.1,6.0,17.7,396795.0
09-25T18:00:00,67.9,64.0,73.0,59.8,55.0,64.0,1011.1,1008.1,1013.8,3.2,0.3,22.7,32.0,19.6,12.6,13.1,67.9,67.9,10.1,0.4,255.0,9.7,7.0,70.1,6.0,26.6,389276.0
09-25T19:00:00,67.3,63.0,72.0,59.9,55.0,63.1,1011.4,1008.3,1014.1,2.7,0.4,35.6,21.2,16.5,12.0,14.6,67.4,67.3,8.4,1.1,253.0,7.9,7.0,59.7,6.0,34.1,384448.0
09-25T20:00:00,67.0,63.0,72.0,59.9,55.9,64.0,1011.9,1008.7,1014.5,2.6,0.5,40.1,20.7,11.1,14.4,13.7,67.1,67.0,6.8,6.5,249.0,6.0,7.0,47.7,6.0,34.8,367473.0
09-25T21:00:00,66.8,63.0,72.0,60.0,55.9,63.7,1012.1,1009.1,1014.7,2.4,0.6,40.0,22.7,10.4,11.8,14.9,66.9,66.8,5.6,10.0,241.0,4.4,6.0,37.7,7.0,30.6,350604.0
09-25T22:00:00,66.6,63.0,71.1,59.8,55.9,64.0,1012.3,1009.1,1014.9,2.2,0.6,36.3,24.4,9.8,13.5,16.0,66.7,66.6,4.8,18.9,233.0,3.0,6.0,27.5,7.0,25.1,328263.0
09-25T23:00:00,66.2,63.0,71.1,59.7,55.0,63.0,1012.3,1009.1,1014.9,1.9,0.7,38.2,22.2,12.6,11.4,15.7,66.4,66.2,4.4,20.0,234.0,2.1,7.0,24.8,6.0,22.1,280261.0
09-26T00:00:00,65.7,62.1,70.0,59.7,55.0,63.0,1012.2,1009.1,1014.9,1.6,0.9,40.1,19.7,8.4,12.6,19.2,65.8,65.7,4.3,20.7,238.0,1.4,7.0,25.2,3.0,15.1,313640.0
09-26T01:00:00,65.4,62.1,70.0,59.6,55.0,63.0,1012.2,1009.1,1014.9,1.4,1.0,36.4,18.5,10.0,15.2,20.0,65.5,65.4,4.0,23.6,236.0,0.7,7.0,19.9,3.0,17.2,274762.0
09-26T02:00:00,64.9,61.0,69.1,59.4,55.0,63.0,1012.0,1009.1,1014.6,1.1,1.3,33.8,18.9,10.3,11.8,25.2,65.0,64.9,3.3,33.8,238.0,0.2,7.0,18.0,3.0,16.3,264213.0
09-26T03:00:00,64.5,61.0,68.0,59.3,55.0,63.0,1011.8,1008.8,1014.4,1.0,1.4,29.7,21.4,9.6,12.1,27.1,64.6,64.5,3.2,33.8,330.0,0.0,3.0,19.4,7.0,17.2,257863.0
09-26T04:00:00,64.3,60.8,68.0,59.1,54.0,63.0,1011.9,1008.9,1014.5,0.9,1.6,26.3,19.3,8.9,12.4,33.1,64.3,64.3,3.4,30.3,86.0,0.4,3.0,22.5,7.0,14.4,256448.0
09-26T05:00:00,64.2,60.1,68.0,58.9,54.0,63.0,1012.1,1009.0,1014.6,0.9,1.7,25.7,18.6,12.1,11.5,32.0,64.2,64.2,3.2,34.0,84.0,0.7,3.0,21.6,2.0,9.4,260107.0
09-26T06:00:00,64.5,60.1,69.1,58.7,53.1,63.0,1012.5,1009.4,1015.1,1.0,1.6,13.4,18.1,19.5,15.1,34.0,64.5,64.5,3.8,25.8,99.0,0.5,3.0,23.0,7.0,11.7,266864.0
09-26T07:00:00,65.8,62.1,71.1,59.0,53.1,64.0,1013.0,1009.9,1015.5,1.8,0.9,15.2,17.0,20.2,18.1,29.6,65.9,65.8,3.7,28.2,117.0,0.9,3.0,21.0,4.0,12.4,270528.0
09-26T08:00:00,68.4,64.0,73.9,58.8,53.1,64.0,1013.3,1010.3,1015.8,3.7,0.3,16.8,20.4,19.3,18.6,24.9,68.4,68.4,4.3,20.7,180.0,1.1,4.0,17.4,3.0,16.4,275600.0
09-26T09:00:00,71.1,64.9,79.0,58.4,51.1,64.0,1013.5,1010.4,1016.1,6.2,0.1,19.0,21.2,22.0,18.0,19.8,71.1,71.1,4.9,16.9,238.0,2.4,7.0,30.9,6.0,16.3,277096.0
09-26T10:00:00,72.8,66.9,80.1,58.4,51.1,64.0,1013.5,1010.3,1016.1,7.9,0.1,21.1,23.2,19.3,20.9,15.5,72.8,72.7,6.9,8.2,246.0,5.4,7.0,49.4,6.0,21.9,277173.0
09-26T11:00:00,73.5,68.0,81.0,58.7,53.1,64.0,1013.2,1010.0,1015.9,8.5,0.0,23.2,26.4,22.0,16.9,11.4,73.5,73.5,9.1,2.0,251.0,8.5,7.0,65.6,6.0,24.2,281792.0
09-26T12:00:00,73.6,68.0,80.1,59.2,54.0,64.0,1012.8,1009.4,1015.5,8.6,0.0,25.8,27.0,25.4,13.1,8.7,73.6,73.6,10.8,0.0,252.0,10.2,7.0,67.9,6.0,26.9,294371.0
09-26T13:00:00,73.4,68.0,80.1,59.3,55.0,64.0,1012.2,1008.9,1014.9,8.4,0.0,27.1,28.9,23.3,15.5,5.2,73.4,73.4,11.9,0.2,255.0,11.6,7.0,74.6,6.0,22.5,313064.0
09-26T14:00:00,73.0,68.0,79.0,59.2,54.0,64.0,1011.7,1008.4,1014.4,8.0,0.0,24.2,33.3,23.6,13.2,5.8,73.0,73.0,12.8,0.0,256.0,12.4,7.0,77.1,6.0,20.0,334319.0
09-26T15:00:00,72.2,66.9,79.0,59.3,54.0,63.0,1011.3,1008.1,1014.1,7.2,0.0,23.1,33.3,24.7,12.6,6.4,72.2,72.2,13.2,0.0,257.0,12.9,7.0,80.4,6.0,17.5,356778.0
09-26T16:00:00,71.0,66.0,77.0,59.3,54.0,63.0,1011.1,1007.9,1013.9,6.1,0.0,23.0,32.1,22.6,12.1,10.3,71.0,71.0,12.9,0.0,257.0,12.4,7.0,78.1,6.0,19.2,373631.0
09-26T17:00:00,69.4,64.9,75.0,59.5,54.0,63.9,1011.1,1007.9,1013.9,4.5,0.1,25.9,30.8,19.8,13.5,10.0,69.4,69.4,11.6,0.2,256.0,11.3,7.0,79.6,6.0,18.2,382835.0
09-26T18:00:00,67.8,64.0,73.0,59.7,55.0,64.0,1011.2,1008.1,1013.9,3.1,0.3,22.0,31.4,20.4,13.3,12.9,67.8,67.8,10.0,0.4,256.0,9.6,7.0,69.6,6.0,26.9,379477.0
09-26T19:00:00,67.2,63.0,72.0,59.8,55.0,63.0,1011.5,1008.3,1014.2,2.7,0.5,34.7,20.5,17.5,12.7,14.6,67.3,67.2,8.3,1.1,253.0,7.8,7.0,59.5,6.0,34.1,376942.0
09-26T20:00:00,66.9,63.0,72.0,59.7,55.0,64.0,1011.9,1008.8,1014.6,2.5,0.6,39.0,20.0,12.0,14.9,14.0,67.0,66.9,6.8,6.9,249.0,6.0,7.0,46.4,6.0,35.6,361309.0
09-26T21:00:00,66.7,63.0,72.0,59.9,55.0,64.0,1012.1,1009.1,1014.8,2.3,0.6,39.3,22.7,10.7,11.6,15.6,66.8,66.7,5.6,10.2,241.0,4.4,6.0,37.3,7.0,30.7,344362.0
09-26T22:00:00,66.5,63.0,71.1,59.7,55.0,64.0,1012.3,1009.2,1014.9,2.1,0.7,35.4,24.2,10.5,13.7,16.2,66.6,66.5,4.8,18.9,232.0,3.0,6.0,27.5,7.0,25.1,324882.0
09-26T23:00:00,66.1,62.1,71.1,59.6,55.0,63.0,1012.3,1009.3,1015.0,1.9,0.7,36.7,23.1,13.1,10.2,17.0,66.2,66.1,4.4,20.3,232.0,2.0,7.0,24.0,6.0,21.8,278744.0
09-27T00:00:00,65.6,62.1,70.0,59.5,55.0,63.0,1012.2,1009.1,1014.9,1.6,1.0,39.5,19.0,8.9,12.6,20.0,65.7,65.6,4.3,20.0,231.0,1.2,7.0,23.4,3.0,16.1,311285.0
09-27T01:00:00,65.3,62.1,70.0,59.5,54.0,63.0,1012.3,1009.2,1014.9,1.4,1.1,36.2,17.2,11.0,15.0,20.7,65.4,65.3,4.1,23.6,229.0,0.6,7.0,19.7,3.0,18.6,273113.0
09-27T02:00:00,64.8,61.0,69.1,59.3,55.0,63.0,1012.0,1009.1,1014.7,1.1,1.4,33.2,19.1,10.1,12.6,25.1,64.9,64.8,3.3,34.7,221.0,0.2,7.0,17.4,3.0,16.7,262991.0
09-27T03:00:00,64.4,61.0,68.0,59.1,55.0,63.0,1011.8,1008.9,1014.5,1.0,1.6,29.2,21.7,9.5,13.3,26.3,64.5,64.4,3.3,33.6,81.0,0.1,3.0,20.0,7.0,16.6,257029.0
09-27T04:00:00,64.1,60.1,68.0,58.9,54.0,63.0,1011.9,1009.0,1014.6,0.9,1.8,25.2,20.1,9.5,12.7,32.6,64.2,64.1,3.4,30.5,89.0,0.5,3.0,22.7,7.0,14.4,254567.0
09-27T05:00:00,64.0,60.1,68.0,58.8,53.1,63.0,1012.2,1009.1,1014.7,0.8,1.8,25.0,19.3,12.2,11.2,32.3,64.1,64.0,3.3,33.3,91.0,0.7,3.0,21.6,7.0,10.6,255246.0
09-27T06:00:00,64.3,60.1,69.1,58.5,53.1,63.0,1012.6,1009.6,1015.1,1.0,1.7,12.8,18.8,20.1,15.2,33.2,64.3,64.3,3.9,24.2,100.0,0.6,3.0,23.7,7.0,11.7,259326.0
