date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,AvgMegawatts2019-2020-2021
12-08T07:00:00,53.0,46.9,57.9,39.9,21.0,54.0,1018.9,1014.2,1023.4,0.0,12.0,14.8,19.4,32.1,15.6,18.1,53.0,52.5,4.8,20.4,55.0,2.7,3.0,30.7,2.0,22.3,288190.0
12-08T08:00:00,54.8,50.0,60.1,40.3,23.0,54.0,1019.3,1014.5,1023.7,0.1,10.3,14.5,21.0,27.4,19.1,18.0,54.8,54.5,5.1,15.8,58.0,3.1,3.0,30.4,2.0,26.6,288322.0
12-08T09:00:00,58.0,53.1,64.0,40.7,21.9,55.0,1019.7,1014.9,1024.2,0.2,7.2,16.2,22.3,26.3,19.1,16.2,58.0,57.9,5.8,12.7,64.0,3.2,3.0,34.5,2.0,21.7,284171.0
12-08T10:00:00,61.0,55.9,68.0,40.9,21.9,55.0,1019.9,1015.3,1024.5,0.7,4.7,12.9,23.3,19.1,28.6,16.1,61.0,61.0,5.9,13.5,63.0,2.4,3.0,28.1,2.0,19.7,279445.3333333333
12-08T11:00:00,63.3,57.0,71.1,40.7,19.9,55.0,1019.5,1014.8,1024.1,1.5,3.1,16.6,25.1,24.6,18.7,15.0,63.3,63.3,5.9,15.8,60.0,0.3,3.0,18.3,7.0,15.1,275725.3333333333
12-08T12:00:00,64.5,57.9,72.0,41.2,21.0,55.0,1018.6,1013.7,1023.1,1.9,2.4,16.7,24.7,24.5,19.5,14.6,64.5,64.5,7.0,13.8,253.0,2.9,7.0,29.9,6.0,16.7,274521.3333333333
12-08T13:00:00,64.5,57.9,72.0,42.6,23.0,55.9,1017.8,1013.0,1022.4,1.8,2.4,16.6,25.6,23.3,19.4,15.0,64.5,64.4,9.0,3.8,254.0,6.1,7.0,47.2,6.0,22.5,276703.6666666667
12-08T14:00:00,63.9,58.8,70.3,44.1,26.6,55.9,1017.4,1012.8,1022.0,1.5,2.6,16.9,24.5,24.7,21.4,12.5,63.9,63.9,9.9,2.0,256.0,7.6,7.0,54.9,6.0,24.0,283639.3333333333
12-08T15:00:00,62.9,57.9,69.1,45.1,28.9,57.0,1017.3,1012.8,1021.9,1.1,3.1,15.6,27.2,24.4,19.9,12.8,62.9,62.9,10.1,0.9,260.0,8.0,7.0,64.7,6.0,18.1,294580.0
12-08T16:00:00,61.6,57.0,66.9,46.0,28.9,56.3,1017.3,1012.7,1021.9,0.7,4.1,15.1,23.5,22.1,24.7,14.6,61.6,61.6,9.9,2.2,262.0,7.9,7.0,64.1,6.0,16.2,313510.6666666667
12-08T17:00:00,59.9,55.9,64.9,47.1,30.9,57.0,1017.5,1013.0,1022.2,0.4,5.5,12.9,28.0,26.1,21.0,12.0,59.9,59.8,8.8,2.0,263.0,7.0,7.0,58.5,6.0,18.1,339749.6666666667
12-08T18:00:00,59.2,55.0,64.0,47.0,30.9,57.0,1017.7,1013.2,1022.3,0.2,6.1,23.0,25.2,19.5,18.8,13.6,59.2,59.1,7.5,5.3,266.0,5.5,7.0,50.8,6.0,18.8,339417.6666666667
12-08T19:00:00,58.9,55.0,63.0,46.6,30.0,57.0,1018.1,1013.3,1022.6,0.2,6.4,32.1,22.6,17.0,15.6,12.7,58.9,58.8,6.4,14.2,270.0,4.2,7.0,37.4,6.0,17.3,333243.3333333333
12-08T20:00:00,58.5,54.0,63.0,45.9,28.0,57.0,1018.3,1013.4,1022.9,0.2,6.7,34.2,23.3,14.8,15.0,12.6,58.5,58.5,5.8,18.9,283.0,2.6,7.0,25.8,1.0,12.9,323847.3333333333
12-08T21:00:00,57.9,54.0,63.0,45.3,26.1,57.0,1018.5,1013.6,1023.2,0.1,7.2,37.6,19.8,14.1,15.9,12.7,57.9,57.9,5.4,17.6,304.0,1.1,7.0,17.2,3.0,12.1,309511.3333333333
12-08T22:00:00,57.3,53.1,62.1,44.9,25.0,57.0,1018.7,1013.7,1023.3,0.1,7.8,33.6,20.2,13.9,15.0,17.3,57.3,57.2,5.2,19.1,21.0,1.1,3.0,19.0,2.0,13.9,288101.6666666667
12-08T23:00:00,56.9,52.0,62.1,44.1,25.0,55.9,1018.8,1013.8,1023.4,0.1,8.2,36.4,18.7,15.2,15.0,14.7,56.9,56.8,5.3,18.0,24.0,1.5,3.0,23.5,1.0,11.5,260447.0
12-09T00:00:00,56.0,51.1,61.0,43.4,25.5,55.9,1018.7,1013.7,1023.1,0.1,9.0,33.2,20.2,15.9,16.4,14.4,56.0,55.9,5.2,17.3,42.0,1.9,3.0,26.0,2.0,17.0,276433.6666666667
12-09T01:00:00,55.2,50.0,60.1,42.7,24.1,55.0,1018.5,1013.6,1023.1,0.0,9.8,32.7,20.0,14.9,18.0,14.4,55.2,55.0,5.0,18.9,46.0,2.3,3.0,25.3,2.0,21.2,246328.0
12-09T02:00:00,54.1,48.9,59.0,42.2,25.0,55.0,1018.4,1013.6,1023.1,0.0,10.9,34.3,16.9,17.1,14.3,17.4,54.1,53.8,4.7,21.2,53.0,2.4,3.0,30.9,2.0,19.2,241499.0
12-09T03:00:00,53.4,48.0,59.0,41.6,24.1,55.0,1018.4,1013.6,1023.0,0.0,11.6,33.5,20.9,13.1,14.7,17.8,53.4,53.0,4.4,24.9,54.0,2.5,3.0,29.8,2.0,22.5,240422.33333333334
12-09T04:00:00,52.8,48.0,57.9,41.2,24.1,54.0,1018.2,1013.3,1022.9,0.0,12.2,29.5,19.1,13.7,18.2,19.6,52.8,52.3,4.3,25.1,53.0,2.3,3.0,27.1,2.0,25.4,247128.33333333334
12-09T05:00:00,52.4,46.9,57.9,40.6,24.1,54.0,1018.2,1013.5,1022.8,0.0,12.7,31.3,20.5,17.4,14.2,16.6,52.4,51.9,4.2,25.1,52.0,2.4,3.0,29.7,2.0,22.0,265028.3333333333
12-09T06:00:00,52.2,46.4,57.9,40.4,23.0,54.0,1018.5,1013.8,1023.2,0.0,12.8,28.7,22.9,16.0,15.7,16.8,52.2,51.6,4.3,24.0,52.0,2.7,3.0,29.7,2.0,22.4,292387.3333333333
12-09T07:00:00,53.0,46.9,59.0,39.9,21.9,53.8,1018.9,1014.1,1023.5,0.0,12.1,14.6,19.1,32.4,16.2,17.6,53.0,52.4,4.9,20.2,55.0,2.7,3.0,30.8,2.0,22.5,307783.6666666667
12-09T08:00:00,54.7,50.0,60.1,40.3,23.0,54.0,1019.3,1014.3,1023.9,0.1,10.3,14.2,21.1,27.5,19.3,17.9,54.7,54.4,5.2,16.0,57.0,3.2,3.0,29.5,2.0,26.4,309062.6666666667
12-09T09:00:00,58.0,53.1,64.0,40.6,21.9,55.0,1019.7,1014.9,1024.3,0.2,7.2,15.0,22.7,26.6,19.3,16.4,58.0,57.9,5.8,12.9,63.0,3.2,3.0,33.0,2.0,22.8,302394.6666666667
12-09T10:00:00,61.0,55.0,68.0,40.7,23.0,55.0,1020.0,1015.3,1024.6,0.7,4.8,12.6,24.3,18.8,28.9,15.4,61.0,61.0,6.0,12.8,60.0,2.4,3.0,27.8,2.0,19.7,295374.3333333333
12-09T11:00:00,63.4,57.0,71.1,40.6,21.0,55.0,1019.5,1014.7,1024.1,1.5,3.2,16.1,25.7,24.9,18.2,15.1,63.4,63.3,6.0,15.8,55.0,0.5,3.0,19.0,7.0,15.0,289916.0
12-09T12:00:00,64.5,57.9,72.0,41.0,21.9,55.0,1018.6,1013.6,1023.2,2.0,2.5,16.2,25.3,24.3,19.3,14.9,64.5,64.5,6.9,14.2,252.0,2.7,7.0,28.6,6.0,15.9,287881.3333333333
12-09T13:00:00,64.5,57.9,72.0,42.4,23.0,55.0,1017.9,1012.9,1022.5,1.9,2.4,15.5,26.9,23.8,18.4,15.3,64.5,64.5,9.0,4.0,253.0,5.9,7.0,46.8,6.0,22.1,289130.3333333333
12-09T14:00:00,64.0,57.9,71.1,43.8,26.6,55.9,1017.4,1012.7,1022.1,1.6,2.6,16.2,25.4,24.3,20.7,13.4,64.0,64.0,10.0,2.0,256.0,7.5,7.0,54.0,6.0,24.1,293310.6666666667
12-09T15:00:00,63.0,57.9,69.1,44.8,28.9,56.8,1017.3,1012.6,1022.1,1.1,3.2,15.1,27.7,23.7,20.2,13.4,63.0,62.9,10.1,1.1,260.0,8.0,7.0,64.3,6.0,17.4,303981.0
12-09T16:00:00,61.7,57.0,66.9,45.8,30.0,55.9,1017.4,1012.6,1022.0,0.8,4.1,14.6,23.9,22.6,24.4,14.6,61.7,61.7,10.0,1.8,262.0,7.8,7.0,63.1,6.0,17.0,320955.0
12-09T17:00:00,59.9,55.9,64.9,46.8,30.9,57.0,1017.5,1012.9,1022.3,0.4,5.5,13.2,26.8,27.1,21.5,11.5,59.9,59.9,8.8,1.8,263.0,6.8,7.0,57.4,6.0,18.8,347869.6666666667
12-09T18:00:00,59.2,55.0,64.0,46.6,30.0,57.0,1017.8,1013.2,1022.5,0.3,6.1,22.5,24.9,20.0,19.8,12.8,59.2,59.2,7.5,5.8,267.0,5.3,7.0,49.3,6.0,18.8,348684.3333333333
12-09T19:00:00,58.9,55.0,64.0,46.0,28.9,57.0,1018.1,1013.2,1022.8,0.3,6.4,32.2,21.7,17.8,16.1,12.2,58.9,58.8,6.5,13.8,272.0,4.2,7.0,36.4,6.0,17.0,342596.0
12-09T20:00:00,58.5,54.0,63.0,45.3,27.0,57.0,1018.3,1013.3,1022.9,0.2,6.7,33.6,23.6,15.1,15.6,12.2,58.5,58.5,5.8,18.0,285.0,2.6,7.0,25.0,6.0,13.7,333150.6666666667
12-09T21:00:00,57.9,53.4,63.0,44.8,26.1,57.0,1018.6,1013.6,1023.3,0.1,7.2,37.7,18.6,15.6,16.1,12.0,57.9,57.9,5.4,17.6,307.0,1.1,7.0,16.8,3.0,12.6,319107.3333333333
12-09T22:00:00,57.3,53.1,62.1,44.4,24.1,55.9,1018.7,1013.7,1023.4,0.1,7.8,33.6,20.2,14.1,15.5,16.6,57.3,57.2,5.3,17.8,20.0,1.2,3.0,19.2,2.0,14.6,297447.3333333333
12-09T23:00:00,56.9,52.0,62.1,43.7,25.0,55.9,1018.8,1013.8,1023.4,0.1,8.2,35.8,19.2,15.0,15.5,14.5,56.9,56.8,5.3,17.3,28.0,1.5,3.0,23.6,2.0,12.1,268883.0
12-10T00:00:00,56.0,51.1,61.0,43.1,25.0,55.4,1018.7,1013.7,1023.1,0.1,9.1,33.2,20.0,16.7,15.7,14.4,56.0,55.8,5.2,17.6,44.0,1.9,3.0,27.4,2.0,16.8,284863.3333333333
12-10T01:00:00,55.2,50.0,60.1,42.3,24.1,55.0,1018.5,1013.6,1023.1,0.0,9.9,33.2,18.8,15.7,18.3,14.0,55.2,55.0,5.1,18.2,45.0,2.2,3.0,25.8,2.0,20.7,253643.0
12-10T02:00:00,54.1,48.9,59.0,41.9,25.0,55.0,1018.5,1013.6,1023.1,0.0,11.0,33.6,16.4,19.0,14.1,16.9,54.1,53.8,4.7,22.0,51.0,2.3,3.0,29.5,2.0,19.4,248846.0
12-10T03:00:00,53.4,48.0,59.0,41.3,24.1,54.0,1018.4,1013.5,1023.0,0.0,11.6,33.4,20.7,13.5,14.8,17.6,53.4,53.0,4.5,24.2,53.0,2.5,3.0,28.8,2.0,24.2,247646.66666666666
12-10T04:00:00,52.7,48.0,57.9,40.8,23.0,54.0,1018.2,1013.3,1022.9,0.0,12.3,29.5,18.2,14.9,17.9,19.6,52.7,52.2,4.4,24.4,51.0,2.3,3.0,27.5,2.0,24.7,254251.33333333334
12-10T05:00:00,52.3,46.9,57.9,40.3,24.1,54.0,1018.2,1013.5,1022.8,0.0,12.7,31.6,20.5,18.1,14.0,15.8,52.3,51.8,4.3,24.4,52.0,2.4,3.0,29.5,2.0,22.3,272347.6666666667
12-10T06:00:00,52.1,46.2,57.2,40.1,23.0,54.0,1018.5,1013.8,1023.2,0.0,12.9,29.0,22.6,16.8,15.2,16.5,52.1,51.6,4.4,23.3,50.0,2.7,3.0,28.2,2.0,23.2,300000.0
12-10T07:00:00,52.9,46.9,57.9,39.5,21.9,53.1,1018.9,1014.0,1023.5,0.0,12.1,14.9,19.1,31.9,17.3,16.8,52.9,52.4,4.9,19.8,55.0,2.8,3.0,31.0,2.0,21.9,314085.0
12-10T08:00:00,54.7,50.0,60.1,40.0,23.0,54.0,1019.3,1014.2,1023.9,0.1,10.4,14.7,20.1,26.8,20.6,17.7,54.7,54.4,5.2,15.3,57.0,3.2,3.0,29.3,2.0,26.6,308979.0
12-10T09:00:00,57.9,53.1,64.0,40.3,21.9,54.3,1019.7,1014.7,1024.3,0.2,7.3,14.8,22.0,26.7,20.1,16.4,57.9,57.8,5.9,12.0,62.0,3.2,3.0,32.9,2.0,23.6,298869.6666666667
12-10T10:00:00,60.9,55.0,68.0,40.5,21.9,54.3,1020.0,1015.3,1024.6,0.7,4.8,12.6,23.1,19.2,29.7,15.5,60.9,60.9,6.1,12.9,62.0,2.4,3.0,28.1,2.0,19.5,288261.0
12-10T11:00:00,63.3,57.0,72.0,40.3,21.0,55.0,1019.5,1014.7,1024.1,1.5,3.3,15.9,25.3,24.7,19.0,15.1,63.3,63.2,6.0,16.0,58.0,0.4,3.0,18.4,7.0,14.8,282548.6666666667
12-10T12:00:00,64.5,57.9,72.0,40.8,21.9,55.0,1018.6,1013.5,1023.2,2.0,2.6,15.7,25.2,23.9,20.2,15.0,64.5,64.4,6.9,13.3,251.0,2.7,7.0,28.5,6.0,16.4,278880.0
12-10T13:00:00,64.5,57.9,72.0,42.2,23.0,55.0,1017.8,1012.6,1022.5,2.0,2.5,14.8,27.3,22.9,19.2,15.8,64.5,64.4,8.8,4.4,252.0,5.7,7.0,44.9,6.0,22.9,280289.0
12-10T14:00:00,63.9,57.9,72.0,43.5,26.1,55.9,1017.4,1012.5,1022.1,1.6,2.7,15.2,25.5,23.4,21.8,14.2,63.9,63.9,9.9,1.8,255.0,7.4,7.0,53.9,6.0,24.1,286080.0
12-10T15:00:00,63.0,57.4,70.0,44.5,28.0,55.9,1017.3,1012.6,1021.9,1.2,3.2,14.6,27.2,22.9,21.2,14.1,63.0,62.9,10.1,0.9,260.0,7.8,7.0,62.9,6.0,17.6,297902.6666666667
12-10T16:00:00,61.7,57.0,68.0,45.5,30.0,55.9,1017.4,1012.6,1022.0,0.8,4.1,14.5,23.4,22.0,24.9,15.2,61.7,61.7,10.0,2.0,261.0,7.7,7.0,62.2,6.0,17.0,318911.6666666667
12-10T17:00:00,59.9,55.0,64.9,46.5,30.9,57.0,1017.5,1012.9,1022.3,0.4,5.5,12.7,27.0,26.5,21.2,12.7,59.9,59.8,8.8,2.0,263.0,6.8,7.0,57.3,6.0,18.6,347754.6666666667
12-10T18:00:00,59.2,55.0,64.0,46.3,30.9,55.9,1017.8,1013.2,1022.5,0.3,6.1,22.5,24.9,19.5,19.8,13.3,59.2,59.1,7.5,6.7,267.0,5.3,7.0,48.9,6.0,18.0,348929.0
12-10T19:00:00,58.8,54.0,64.0,45.8,28.9,56.7,1018.1,1013.0,1022.8,0.2,6.4,32.2,21.5,17.3,16.3,12.7,58.8,58.8,6.6,14.0,272.0,4.2,7.0,35.4,6.0,17.2,343508.3333333333
12-10T20:00:00,58.4,54.0,63.0,45.1,26.1,56.7,1018.3,1013.3,1022.9,0.2,6.7,33.3,23.3,15.0,15.8,12.6,58.4,58.4,5.9,18.2,285.0,2.6,7.0,24.8,6.0,13.7,335472.3333333333
12-10T21:00:00,57.8,53.1,63.0,44.5,26.1,56.1,1018.5,1013.5,1023.2,0.1,7.3,37.4,18.1,15.4,16.6,12.5,57.8,57.8,5.4,16.9,310.0,1.1,7.0,15.9,1.0,13.0,322331.3333333333
12-10T22:00:00,57.2,53.1,62.1,44.1,24.1,55.9,1018.7,1013.7,1023.4,0.1,7.9,33.2,20.7,13.6,15.9,16.6,57.2,57.1,5.3,17.9,17.0,1.2,3.0,19.4,2.0,14.4,301709.0
12-10T23:00:00,56.9,52.0,62.1,43.4,25.0,55.9,1018.8,1013.8,1023.3,0.1,8.2,34.7,19.5,16.0,14.7,15.2,56.9,56.8,5.4,16.9,21.0,1.6,3.0,22.4,2.0,13.7,273194.3333333333
12-11T00:00:00,56.0,51.1,61.0,42.8,24.1,55.0,1018.7,1013.7,1023.1,0.1,9.1,32.6,19.4,17.4,16.2,14.4,56.0,55.8,5.2,17.3,40.0,1.8,3.0,26.6,2.0,16.9,289830.0
12-11T01:00:00,55.1,50.0,61.0,42.1,24.1,55.0,1018.5,1013.6,1022.8,0.0,9.9,32.3,18.7,16.2,18.7,14.1,55.1,54.9,5.1,16.9,44.0,2.2,3.0,26.2,2.0,20.5,257335.66666666666
12-11T02:00:00,54.0,48.9,59.0,41.6,23.0,55.0,1018.5,1013.6,1023.0,0.0,11.1,33.2,16.8,18.9,13.8,17.3,54.0,53.6,4.7,20.9,52.0,2.3,3.0,30.1,2.0,20.2,251417.66666666666
12-11T03:00:00,53.3,48.0,59.0,41.0,24.1,54.0,1018.4,1013.5,1022.9,0.0,11.7,32.8,20.9,13.7,14.5,18.1,53.3,52.9,4.5,22.4,52.0,2.5,3.0,28.7,2.0,24.5,249577.66666666666
12-11T04:00:00,52.7,48.0,57.9,40.6,23.0,54.0,1018.2,1013.3,1022.8,0.0,12.4,29.3,18.1,15.5,17.1,20.0,52.7,52.2,4.4,25.1,51.0,2.3,3.0,27.7,2.0,23.3,254777.33333333334
12-11T05:00:00,52.2,46.9,57.9,40.1,23.0,54.0,1018.2,1013.4,1022.8,0.0,12.8,31.3,19.9,18.6,13.7,16.5,52.2,51.7,4.3,25.8,52.0,2.2,3.0,29.3,2.0,21.0,269864.0
12-11T06:00:00,52.1,46.0,57.0,39.9,23.0,54.0,1018.5,1013.8,1023.1,0.0,12.9,30.1,21.0,16.5,15.2,17.3,52.1,51.5,4.5,23.1,50.0,2.7,3.0,29.1,2.0,21.5,292489.6666666667
12-11T07:00:00,52.9,46.9,57.9,39.4,21.0,53.1,1018.9,1013.9,1023.5,0.0,12.2,14.6,19.1,31.8,17.0,17.5,52.9,52.3,5.0,19.8,55.0,2.7,3.0,31.2,2.0,21.9,303231.3333333333
12-11T08:00:00,54.5,48.9,60.1,39.8,23.0,54.0,1019.3,1014.2,1023.8,0.1,10.5,14.7,21.1,25.6,21.1,17.6,54.5,54.2,5.3,15.8,56.0,3.1,3.0,30.0,2.0,25.2,300536.0
12-11T09:00:00,57.8,53.1,64.0,40.1,21.9,54.3,1019.8,1014.7,1024.3,0.2,7.4,14.8,22.5,25.9,20.4,16.4,57.8,57.7,6.0,11.1,63.0,3.2,3.0,34.4,2.0,22.7,290649.6666666667
12-11T10:00:00,60.8,55.0,68.0,40.4,21.9,54.0,1020.0,1015.0,1024.6,0.7,5.0,11.8,24.1,18.9,29.4,15.7,60.8,60.8,6.2,12.4,61.0,2.4,3.0,27.3,2.0,19.7,282763.0
12-11T11:00:00,63.1,57.0,72.0,40.2,21.0,54.0,1019.5,1014.5,1024.1,1.5,3.4,14.8,26.8,23.9,19.5,15.1,63.1,63.1,6.1,15.8,66.0,0.5,3.0,19.1,7.0,14.6,277970.3333333333
12-11T12:00:00,64.3,57.9,72.0,40.7,21.0,55.0,1018.6,1013.5,1023.2,2.0,2.7,15.3,25.3,23.7,20.5,15.3,64.3,64.3,6.9,13.8,252.0,2.6,7.0,28.7,6.0,14.8,275020.3333333333
12-11T13:00:00,64.4,57.9,72.0,42.0,23.0,55.0,1017.9,1012.5,1022.5,2.0,2.6,13.3,28.6,22.7,19.3,16.1,64.4,64.3,8.9,4.7,253.0,5.7,7.0,44.8,6.0,22.9,276273.3333333333
12-11T14:00:00,63.8,57.9,72.0,43.5,26.1,55.9,1017.5,1012.4,1022.1,1.6,2.8,13.1,27.0,23.6,22.0,14.2,63.8,63.8,9.9,1.8,255.0,7.4,7.0,52.8,6.0,25.0,282797.0
12-11T15:00:00,62.8,57.0,70.0,44.5,28.0,55.9,1017.4,1012.5,1022.0,1.2,3.3,13.8,27.4,23.6,21.1,14.1,62.8,62.8,10.1,1.1,260.0,7.8,7.0,62.5,6.0,17.7,293395.0
12-11T16:00:00,61.6,57.0,68.0,45.4,28.9,55.9,1017.4,1012.6,1022.0,0.8,4.2,14.1,24.0,22.0,24.5,15.4,61.6,61.5,10.0,1.8,261.0,7.7,7.0,61.5,6.0,17.6,314144.3333333333
12-11T17:00:00,59.8,55.0,64.9,46.3,28.9,56.7,1017.6,1012.9,1022.3,0.4,5.6,12.1,27.2,26.9,20.9,12.9,59.8,59.7,8.8,2.0,263.0,6.8,7.0,57.3,6.0,18.8,341878.0
12-11T18:00:00,59.1,55.0,64.0,46.1,30.0,55.9,1017.8,1013.2,1022.5,0.3,6.2,20.8,26.0,20.3,18.9,14.0,59.1,59.0,7.5,6.9,268.0,5.3,7.0,48.7,6.0,17.5,342124.6666666667
12-11T19:00:00,58.7,54.0,64.0,45.6,28.9,55.9,1018.1,1013.0,1022.8,0.2,6.6,31.3,21.6,18.2,16.0,12.9,58.7,58.6,6.5,14.7,273.0,4.1,7.0,34.8,6.0,16.3,337484.6666666667
12-11T20:00:00,58.3,54.0,63.0,44.8,26.1,55.9,1018.4,1013.3,1023.1,0.2,6.9,32.9,23.0,15.7,15.7,12.6,58.3,58.3,5.9,17.3,289.0,2.6,7.0,24.5,1.0,13.9,329412.3333333333
12-11T21:00:00,57.7,53.1,63.0,44.3,25.0,55.9,1018.6,1013.6,1023.3,0.1,7.4,37.1,18.0,15.9,16.6,12.4,57.7,57.6,5.5,17.1,311.0,1.1,7.0,15.1,1.0,13.1,317762.0
12-11T22:00:00,57.1,52.0,62.1,43.9,24.1,55.9,1018.8,1013.7,1023.6,0.1,8.0,33.2,20.2,14.1,15.7,16.8,57.1,57.0,5.3,17.9,18.0,1.2,3.0,18.9,2.0,14.4,298651.6666666667
12-11T23:00:00,56.7,52.0,62.1,43.2,24.1,55.9,1018.9,1013.8,1023.6,0.1,8.3,34.5,19.6,16.1,14.1,15.6,56.7,56.6,5.4,16.7,26.0,1.5,3.0,23.0,2.0,12.3,271289.3333333333
12-12T00:00:00,55.8,51.1,61.0,42.8,23.0,55.0,1018.8,1013.7,1023.2,0.1,9.3,32.4,19.8,17.6,15.6,14.6,55.8,55.6,5.2,17.3,42.0,1.8,3.0,26.0,2.0,16.1,280180.6666666667
12-12T01:00:00,55.0,50.0,61.0,42.1,23.0,55.0,1018.5,1013.6,1023.1,0.0,10.0,31.9,19.1,16.8,17.6,14.6,55.0,54.8,5.1,17.1,45.0,2.1,3.0,26.3,2.0,20.1,254272.0
12-12T02:00:00,53.9,48.9,59.0,41.6,23.0,55.0,1018.5,1013.6,1023.1,0.0,11.2,32.8,16.8,18.8,13.5,18.1,53.9,53.5,4.7,21.8,52.0,2.2,3.0,29.8,2.0,18.9,247780.33333333334
12-12T03:00:00,53.2,48.0,59.0,41.0,24.1,54.0,1018.5,1013.5,1022.9,0.0,11.8,33.6,20.7,13.2,14.0,18.6,53.2,52.7,4.5,23.3,54.0,2.5,3.0,28.7,2.0,23.6,245193.0
12-12T04:00:00,52.6,46.9,57.9,40.5,23.0,54.0,1018.3,1013.3,1022.9,0.0,12.5,30.3,18.1,15.0,16.2,20.4,52.6,52.0,4.4,24.9,51.0,2.2,3.0,26.4,2.0,23.8,248343.33333333334
12-12T05:00:00,52.1,46.9,57.9,40.1,23.0,54.0,1018.3,1013.4,1022.9,0.0,12.9,32.2,19.1,18.0,14.2,16.5,52.1,51.6,4.3,24.4,53.0,2.3,3.0,29.4,2.0,22.0,258118.33333333334
12-12T06:00:00,52.0,46.0,57.0,39.8,23.0,54.0,1018.6,1013.8,1023.3,0.0,13.0,30.7,20.5,16.0,15.2,17.6,52.0,51.4,4.5,23.3,49.0,2.6,3.0,28.7,2.0,21.3,274825.6666666667
12-12T07:00:00,52.8,46.9,57.9,39.3,21.0,53.1,1019.0,1014.0,1023.8,0.0,12.3,14.5,20.1,30.6,17.4,17.4,52.8,52.1,5.0,20.0,57.0,2.7,3.0,31.4,2.0,21.6,283254.3333333333
12-12T08:00:00,54.4,48.9,60.1,39.7,23.0,54.0,1019.4,1014.2,1024.2,0.1,10.6,14.6,20.6,26.2,20.9,17.7,54.4,54.0,5.3,14.9,57.0,3.1,3.0,30.9,2.0,24.3,283580.6666666667
12-12T09:00:00,57.7,52.0,64.0,40.0,21.9,54.3,1019.8,1014.7,1024.6,0.2,7.5,14.7,22.6,25.5,20.5,16.6,57.7,57.6,6.0,11.3,62.0,3.2,3.0,34.4,2.0,23.2,279669.3333333333
12-12T10:00:00,60.7,55.0,68.0,40.4,21.9,54.0,1020.1,1015.0,1024.9,0.7,5.1,12.2,23.6,19.0,29.3,15.9,60.7,60.7,6.3,11.7,62.0,2.4,3.0,28.4,2.0,19.6,273889.0
12-12T11:00:00,63.0,57.0,72.0,40.2,21.0,54.0,1019.6,1014.6,1024.3,1.5,3.5,16.5,25.3,24.2,19.3,14.7,63.0,63.0,6.1,16.7,64.0,0.4,3.0,19.4,7.0,14.2,268828.6666666667
12-12T12:00:00,64.2,57.9,72.0,40.7,21.9,55.0,1018.7,1013.5,1023.3,2.0,2.8,16.0,24.9,23.1,20.2,15.7,64.2,64.2,7.0,12.9,252.0,2.8,7.0,29.5,6.0,15.4,266876.0
12-12T13:00:00,64.3,57.9,72.0,42.0,23.0,55.0,1018.0,1012.6,1022.6,2.0,2.7,14.2,28.1,22.6,18.6,16.5,64.3,64.2,8.9,4.4,254.0,5.9,7.0,46.0,6.0,22.4,271431.0
12-12T14:00:00,63.7,57.9,72.0,43.5,26.1,55.9,1017.6,1012.3,1022.2,1.6,2.9,14.7,26.6,22.9,21.6,14.2,63.7,63.7,9.9,1.8,255.0,7.5,7.0,52.5,6.0,25.7,278180.3333333333
12-12T15:00:00,62.8,57.0,70.0,44.3,28.0,55.9,1017.5,1012.4,1022.1,1.2,3.4,14.9,27.2,22.7,20.9,14.4,62.8,62.8,10.1,1.3,260.0,7.8,7.0,61.3,6.0,18.6,289791.0
12-12T16:00:00,61.5,57.0,68.0,45.1,28.9,55.9,1017.5,1012.6,1022.2,0.8,4.3,14.9,24.6,20.1,24.8,15.6,61.5,61.5,10.0,1.8,262.0,7.7,7.0,61.6,6.0,17.1,309200.6666666667
12-12T17:00:00,59.7,55.0,64.9,46.1,28.9,55.9,1017.7,1012.8,1022.3,0.4,5.7,13.9,27.6,24.9,20.3,13.2,59.7,59.6,8.9,1.6,264.0,6.9,7.0,58.0,6.0,18.6,335054.0
12-12T18:00:00,59.0,55.0,64.0,46.0,30.0,55.9,1017.9,1013.1,1022.7,0.3,6.3,22.9,25.6,19.0,18.5,14.0,59.0,58.9,7.5,6.9,269.0,5.4,7.0,49.7,6.0,16.6,335516.3333333333
12-12T19:00:00,58.6,54.0,64.0,45.5,28.0,55.9,1018.2,1013.1,1023.2,0.2,6.7,32.7,20.9,17.7,16.0,12.8,58.6,58.5,6.6,14.0,274.0,4.2,7.0,35.2,6.0,16.2,330263.0
