date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2019,Megawatts_2020,Megawatts_2021
11-05T18:00:00,63.6,59.0,70.0,53.0,44.1,60.1,1015.4,1011.5,1019.1,1.2,2.6,25.7,26.4,16.9,20.2,10.9,63.6,63.6,8.4,4.0,262.0,7.4,7.0,64.4,6.0,19.6,28511.75,28999.58333333333,26995.58333333333
11-05T19:00:00,63.2,59.0,69.1,52.9,44.1,60.1,1015.7,1011.8,1019.5,1.0,2.8,38.7,18.1,17.9,15.0,10.3,63.2,63.2,7.2,6.4,262.0,5.7,7.0,51.8,6.0,23.9,27706.416666666668,27929.33333333333,26410.58333333333
11-05T20:00:00,62.9,57.9,68.0,52.5,41.0,60.1,1015.9,1012.1,1019.5,0.9,3.0,39.7,17.5,17.7,14.9,10.2,62.9,62.9,5.9,14.7,264.0,4.0,7.0,34.7,6.0,24.6,26770.75,26803.83333333333,25641.08333333333
11-05T21:00:00,62.5,57.9,68.0,52.0,41.0,60.1,1016.2,1012.5,1020.2,0.7,3.2,39.3,22.0,14.5,15.2,8.9,62.5,62.5,5.4,15.4,266.0,2.1,7.0,24.1,6.0,16.5,25368.5,25633.416666666668,24772.166666666668
11-05T22:00:00,62.0,57.0,66.9,51.4,39.0,59.0,1016.4,1012.6,1020.4,0.6,3.6,39.0,17.2,14.3,18.8,10.7,62.0,62.0,4.9,19.8,278.0,0.6,3.0,16.9,7.0,16.5,23507.25,23968.75,23444.666666666668
11-05T23:00:00,61.7,57.0,66.9,50.8,37.0,59.0,1016.4,1012.5,1020.3,0.6,3.9,41.7,17.8,14.0,15.2,11.3,61.7,61.7,4.7,20.7,65.0,0.4,3.0,23.8,7.0,13.7,21897.83333333333,22548.090909090908,22086.166666666668
11-06T00:00:00,60.9,55.9,66.0,50.3,36.0,59.0,1016.3,1012.3,1020.3,0.5,4.6,40.3,18.0,13.3,15.3,13.1,60.9,60.9,4.5,22.2,49.0,0.7,3.0,25.1,7.0,12.1,21000.92307692308,21400.53846153846,21106.23076923077
11-06T01:00:00,60.0,55.0,64.9,49.8,35.1,57.9,1016.3,1012.4,1020.1,0.3,5.4,40.9,18.2,12.4,13.1,15.3,60.0,59.9,4.2,25.6,54.0,1.1,3.0,23.0,2.0,16.1,20271.58333333333,20597.0,20252.08333333333
11-06T02:00:00,58.9,54.0,64.0,49.2,36.0,57.9,1016.2,1012.3,1020.0,0.2,6.3,41.3,17.3,12.9,11.1,17.3,58.9,58.9,4.0,26.4,59.0,1.5,3.0,26.9,2.0,19.1,19821.5,20066.33333333333,19751.916666666668
11-06T03:00:00,58.2,53.1,63.0,48.7,34.0,57.9,1016.0,1012.0,1019.7,0.1,7.0,40.6,18.6,12.4,9.7,18.8,58.2,58.1,3.7,34.7,58.0,1.6,3.0,22.2,2.0,19.8,19766.666666666668,19850.416666666668,19456.0
11-06T04:00:00,57.7,52.0,63.0,48.0,33.1,57.4,1015.9,1011.9,1019.7,0.1,7.4,36.3,16.6,9.5,16.4,21.2,57.7,57.6,3.6,32.6,68.0,1.9,3.0,32.2,2.0,15.8,20248.166666666668,20124.166666666668,19397.33333333333
11-06T05:00:00,57.3,51.1,63.0,47.5,33.1,57.0,1016.2,1012.3,1020.0,0.1,7.8,38.5,18.2,10.0,13.6,19.7,57.3,57.2,3.8,28.9,64.0,2.0,3.0,29.9,2.0,19.3,21779.08333333333,21114.666666666668,19811.75
11-06T06:00:00,57.1,51.1,63.0,47.2,32.0,57.0,1016.4,1012.6,1020.2,0.1,8.0,26.5,21.9,18.0,15.9,17.7,57.1,57.0,3.9,28.7,65.0,1.9,3.0,29.8,2.0,15.8,23793.33333333333,22526.916666666668,20731.08333333333
11-06T07:00:00,58.3,52.0,63.7,46.9,30.9,57.0,1016.9,1013.0,1020.5,0.2,6.9,20.8,22.4,22.1,19.8,14.8,58.3,58.2,4.4,19.6,70.0,2.4,3.0,32.7,2.0,19.2,24714.0,23375.5,21592.916666666668
11-06T08:00:00,61.3,55.9,68.0,46.9,30.9,57.9,1017.4,1013.4,1021.0,0.8,4.5,22.7,20.6,20.9,19.6,16.2,61.3,61.3,4.8,18.4,66.0,2.4,3.0,33.0,2.0,21.9,24610.0,23695.916666666668,21926.0
11-06T09:00:00,64.6,57.9,73.0,46.9,30.9,57.9,1017.6,1013.6,1021.2,2.1,2.5,22.9,21.9,23.4,18.4,13.4,64.6,64.5,5.1,15.6,82.0,2.2,3.0,30.1,2.0,15.6,24230.666666666668,23668.5,21682.83333333333
11-06T10:00:00,67.5,61.0,78.1,46.3,28.9,57.9,1017.6,1013.6,1021.2,3.7,1.3,20.5,22.3,22.1,23.2,11.8,67.5,67.5,5.3,17.8,186.0,0.8,4.0,16.4,3.0,16.4,23780.08333333333,23747.83333333333,20967.666666666668
11-06T11:00:00,69.3,62.1,80.1,46.1,28.0,57.9,1017.2,1013.4,1020.8,5.1,0.8,23.3,26.2,23.8,17.1,9.7,69.3,69.3,6.5,11.1,243.0,3.4,7.0,32.7,6.0,20.3,23789.166666666668,23799.666666666668,20070.33333333333
11-06T12:00:00,69.6,63.0,79.0,47.5,28.9,57.9,1016.5,1012.7,1020.0,5.3,0.6,24.8,24.6,25.8,16.8,8.0,69.6,69.6,9.0,3.3,251.0,7.7,7.0,55.1,6.0,28.3,23954.33333333333,23868.666666666668,19563.58333333333
11-06T13:00:00,69.1,62.1,78.1,48.8,33.1,57.9,1015.8,1012.0,1019.4,4.8,0.7,26.2,23.0,26.0,15.8,8.9,69.1,69.1,10.6,1.8,255.0,9.6,7.0,67.1,6.0,23.2,24655.916666666668,24427.25,19434.916666666668
11-06T14:00:00,68.4,62.1,77.0,49.7,35.1,57.9,1015.4,1011.6,1019.0,4.1,0.7,25.0,24.0,26.0,15.8,9.2,68.4,68.4,11.3,0.4,257.0,10.4,7.0,70.9,6.0,22.8,25544.75,25076.5,19728.166666666668
11-06T15:00:00,67.5,62.1,75.9,50.5,37.9,59.0,1015.3,1011.3,1018.9,3.4,0.9,24.2,25.2,25.9,18.1,6.7,67.5,67.5,11.3,0.2,258.0,10.5,7.0,75.7,6.0,18.1,26433.666666666668,25546.666666666668,20680.75
11-06T16:00:00,66.1,61.0,73.0,51.5,41.0,59.0,1015.2,1011.2,1018.9,2.5,1.4,22.1,26.4,20.7,22.6,8.2,66.1,66.1,11.1,0.0,259.0,10.3,7.0,74.9,6.0,17.9,27225.5,26102.75,22143.0
11-06T17:00:00,64.3,59.0,71.1,52.5,43.0,59.0,1015.2,1011.2,1018.9,1.5,2.2,20.6,26.9,23.0,23.0,6.5,64.3,64.3,9.9,1.1,260.0,9.2,7.0,75.2,6.0,16.6,28719.58333333333,27389.33333333333,23756.83333333333
11-06T18:00:00,63.5,59.0,70.0,52.8,44.1,60.1,1015.6,1011.5,1019.3,1.2,2.7,26.3,26.1,17.0,20.6,10.0,63.5,63.5,8.3,4.2,261.0,7.5,7.0,64.9,6.0,19.3,28467.666666666668,27036.416666666668,25204.166666666668
11-06T19:00:00,63.1,58.1,69.1,52.7,43.0,60.1,1015.8,1011.9,1019.6,1.0,2.9,38.8,18.8,17.9,14.5,10.0,63.1,63.1,7.2,6.4,263.0,5.8,7.0,52.7,6.0,23.4,27687.5,26050.58333333333,24870.916666666668
11-06T20:00:00,62.9,57.9,68.0,52.2,39.9,60.1,1016.0,1012.2,1019.5,0.9,3.0,40.2,17.5,18.2,14.2,9.9,62.9,62.9,5.8,14.9,264.0,4.0,7.0,34.4,6.0,24.7,26770.666666666668,25138.5,24199.666666666668
11-06T21:00:00,62.4,57.9,68.0,51.7,39.9,59.0,1016.3,1012.5,1020.2,0.7,3.3,40.5,21.3,15.0,14.8,8.4,62.4,62.4,5.4,15.1,267.0,2.2,7.0,24.0,6.0,16.5,25466.25,24086.25,23457.25
11-06T22:00:00,62.0,57.0,66.9,51.1,39.0,59.0,1016.5,1012.7,1020.4,0.6,3.7,41.0,16.3,15.2,17.4,10.2,62.0,61.9,4.8,19.6,285.0,0.6,7.0,17.0,3.0,16.8,23620.5,22708.83333333333,22375.33333333333
11-06T23:00:00,61.6,57.0,66.9,50.4,36.0,59.0,1016.5,1012.5,1020.3,0.6,4.0,42.6,17.7,14.1,15.3,10.3,61.6,61.6,4.6,20.9,54.0,0.4,3.0,23.3,7.0,14.0,22077.75,21344.454545454544,21249.5
11-07T00:00:00,60.8,55.9,66.0,49.9,34.0,59.0,1016.4,1012.3,1020.4,0.5,4.6,41.9,18.2,13.1,14.8,12.1,60.8,60.8,4.5,22.2,51.0,0.8,3.0,25.4,7.0,11.8,21104.0,20365.76923076923,20318.0
11-07T01:00:00,59.8,55.0,64.9,49.3,34.0,57.9,1016.3,1012.5,1020.1,0.3,5.5,41.3,19.2,12.1,12.6,14.8,59.8,59.8,4.2,24.4,52.0,1.2,3.0,23.7,2.0,17.2,20368.83333333333,19570.166666666668,19509.0
11-07T02:00:00,58.8,54.0,64.0,48.8,34.0,57.9,1016.2,1012.4,1020.0,0.2,6.5,41.5,18.2,13.3,10.6,16.5,58.8,58.7,3.9,26.4,56.0,1.6,3.0,27.0,2.0,19.3,19944.58333333333,19046.33333333333,18664.08333333333
11-07T03:00:00,58.0,53.1,63.0,48.2,33.1,57.0,1016.1,1012.2,1019.8,0.1,7.1,40.6,19.3,12.9,9.7,17.6,58.0,58.0,3.6,34.0,57.0,1.7,3.0,23.3,2.0,20.9,19777.416666666668,18816.416666666668,18484.5
11-07T04:00:00,57.5,52.0,63.0,47.6,33.1,57.0,1016.0,1012.2,1019.7,0.1,7.6,37.6,16.2,10.2,15.9,20.1,57.5,57.4,3.5,33.3,70.0,1.9,3.0,33.6,2.0,15.7,20327.58333333333,18905.58333333333,18600.916666666668
11-07T05:00:00,57.2,51.1,63.0,47.1,32.0,57.0,1016.2,1012.4,1020.0,0.1,7.9,39.7,17.9,9.5,14.4,18.5,57.2,57.0,3.7,29.6,63.0,2.0,3.0,29.7,2.0,19.4,21833.5,19438.83333333333,19093.0
11-07T06:00:00,56.9,51.1,63.0,46.7,30.9,57.0,1016.5,1012.9,1020.2,0.1,8.1,27.3,22.2,17.8,15.7,17.0,56.9,56.8,3.8,29.3,66.0,1.9,3.0,30.2,2.0,15.5,23903.916666666668,20025.416666666668,19716.0
11-07T07:00:00,58.1,52.0,63.3,46.3,30.0,57.0,1016.9,1013.2,1020.5,0.2,7.1,20.7,23.6,21.8,19.2,14.7,58.1,58.0,4.4,19.8,68.0,2.4,3.0,33.0,2.0,18.9,24823.58333333333,20447.5,19907.58333333333
11-07T08:00:00,61.1,55.0,68.0,46.4,30.0,57.0,1017.5,1013.7,1021.0,0.8,4.6,22.2,21.7,20.7,19.1,16.3,61.1,61.1,4.7,19.3,63.0,2.5,3.0,32.3,2.0,22.9,24618.0,20862.33333333333,19598.83333333333
11-07T09:00:00,64.5,57.9,73.0,46.4,30.0,57.9,1017.6,1013.9,1021.2,2.1,2.6,22.2,22.9,23.4,18.4,13.1,64.5,64.5,5.0,16.0,79.0,2.3,3.0,29.7,2.0,15.7,24250.0,20992.58333333333,18580.08333333333
11-07T10:00:00,67.5,61.0,78.1,46.0,28.0,57.0,1017.6,1013.9,1021.2,3.8,1.3,19.8,23.2,22.3,23.7,10.9,67.5,67.5,5.3,17.2,180.0,0.5,3.0,16.8,4.0,16.5,23874.916666666668,20416.75,17829.583333333332
11-07T11:00:00,69.3,62.1,80.1,45.7,27.0,57.9,1017.3,1013.6,1020.8,5.1,0.8,22.6,26.6,24.9,16.9,9.0,69.3,69.3,6.4,11.8,245.0,3.2,7.0,32.8,6.0,18.8,23808.58333333333,19494.58333333333,17282.833333333332
11-07T12:00:00,69.7,62.1,79.0,47.2,28.9,57.9,1016.5,1012.8,1020.1,5.3,0.7,24.1,25.4,26.3,16.3,7.8,69.7,69.7,8.9,3.6,252.0,7.7,7.0,55.3,6.0,27.8,24178.83333333333,19446.25,17430.333333333332
11-07T13:00:00,69.1,62.1,78.1,48.7,33.1,57.9,1015.8,1012.2,1019.4,4.8,0.7,26.3,22.8,26.8,15.4,8.7,69.1,69.1,10.6,1.8,256.0,9.6,7.0,67.6,6.0,23.4,24925.0,19624.33333333333,18145.83333333333
11-07T14:00:00,68.4,62.1,75.9,49.6,35.1,57.9,1015.4,1011.7,1019.0,4.1,0.8,24.7,23.5,27.4,15.3,9.2,68.4,68.4,11.3,0.4,258.0,10.4,7.0,70.4,6.0,23.6,25889.25,20470.916666666668,19481.75
11-07T15:00:00,67.5,61.9,75.9,50.2,37.9,57.9,1015.3,1011.6,1018.9,3.4,0.9,23.8,23.8,27.3,18.3,6.9,67.5,67.5,11.3,0.2,259.0,10.5,7.0,77.0,6.0,17.2,26848.08333333333,21316.33333333333,21309.08333333333
11-07T16:00:00,66.1,60.4,73.0,51.3,41.0,59.0,1015.2,1011.4,1018.9,2.5,1.4,21.0,27.3,21.2,22.8,7.7,66.1,66.1,11.0,0.0,259.0,10.2,7.0,74.7,6.0,18.1,27560.08333333333,22810.0,23223.25
11-07T17:00:00,64.2,59.0,71.1,52.2,42.1,59.0,1015.2,1011.4,1018.9,1.5,2.3,20.5,26.3,24.8,21.7,6.7,64.2,64.2,9.8,1.3,261.0,9.1,7.0,75.0,6.0,16.8,28967.33333333333,24736.166666666668,25155.916666666668
11-07T18:00:00,63.4,59.0,70.0,52.6,44.1,59.0,1015.6,1011.6,1019.3,1.1,2.7,26.1,26.6,16.6,20.4,10.2,63.4,63.4,8.2,5.3,262.0,7.4,7.0,63.5,6.0,19.6,28716.75,24951.666666666668,25220.08333333333
11-07T19:00:00,63.1,57.9,69.1,52.4,43.0,59.0,1015.8,1012.0,1019.6,1.0,2.9,38.9,19.9,17.5,13.7,10.0,63.1,63.1,7.1,6.9,263.0,5.6,7.0,51.1,6.0,23.6,27915.916666666668,24395.25,24708.75
11-07T20:00:00,62.8,57.9,68.0,52.0,39.9,59.0,1016.0,1012.2,1019.5,0.9,3.1,40.2,18.9,17.7,13.7,9.5,62.8,62.8,5.7,16.0,264.0,3.9,7.0,32.7,6.0,24.5,26964.166666666668,23876.166666666668,23984.83333333333
11-07T21:00:00,62.4,57.9,68.0,51.6,39.9,59.0,1016.3,1012.5,1020.2,0.7,3.3,41.0,21.1,15.2,14.1,8.7,62.4,62.4,5.3,15.6,267.0,1.9,7.0,21.8,6.0,15.8,25605.25,23020.916666666668,22979.5
11-07T22:00:00,61.9,57.0,66.9,50.9,39.0,59.0,1016.5,1012.6,1020.3,0.6,3.8,41.2,16.5,15.2,17.0,10.2,61.9,61.8,4.7,20.0,288.0,0.4,3.0,16.6,7.0,14.6,23803.916666666668,21780.0,21654.0
11-07T23:00:00,61.5,57.0,66.9,50.2,36.0,59.0,1016.4,1012.5,1020.3,0.5,4.0,43.2,17.4,13.8,15.2,10.4,61.5,61.5,4.6,20.9,59.0,0.6,3.0,24.2,7.0,12.5,22212.166666666668,20595.727272727272,20454.58333333333
11-08T00:00:00,60.8,55.9,66.0,49.7,34.0,58.6,1016.4,1012.3,1020.3,0.5,4.7,42.2,17.8,13.4,15.1,11.5,60.8,60.7,4.4,22.2,60.0,1.0,3.0,26.8,2.0,11.1,21189.07692307692,19724.153846153848,19758.30769230769
11-08T01:00:00,59.7,55.0,64.9,49.1,34.0,57.9,1016.3,1012.4,1020.0,0.3,5.6,41.5,18.5,12.4,12.9,14.6,59.7,59.7,4.2,24.0,57.0,1.4,3.0,25.9,2.0,17.6,20352.416666666668,19022.416666666668,19307.75
11-08T02:00:00,58.6,54.0,63.0,48.6,34.0,57.0,1016.2,1012.4,1019.9,0.2,6.6,41.7,17.6,14.0,10.5,16.2,58.6,58.6,3.9,26.4,60.0,1.7,3.0,27.9,2.0,20.1,19886.58333333333,18582.58333333333,19064.166666666668
11-08T03:00:00,57.9,53.1,63.0,48.1,33.1,57.0,1016.0,1012.2,1019.6,0.1,7.2,40.8,19.2,13.2,9.7,17.2,57.9,57.8,3.6,33.6,58.0,1.7,3.0,24.8,2.0,19.6,19775.416666666668,18355.83333333333,19093.416666666668
11-08T04:00:00,57.4,52.0,62.1,47.4,32.0,57.0,1016.0,1012.1,1019.5,0.1,7.7,38.1,15.6,10.5,16.0,19.8,57.4,57.3,3.5,33.1,69.0,1.9,3.0,33.7,2.0,14.6,20326.25,18405.416666666668,19706.33333333333
11-08T05:00:00,57.0,51.1,63.0,46.9,32.0,57.0,1016.2,1012.4,1019.8,0.1,8.0,40.8,17.3,9.8,14.0,18.1,57.0,56.9,3.8,28.9,64.0,2.0,3.0,29.6,2.0,19.0,21793.58333333333,18825.5,21259.83333333333
11-08T06:00:00,56.8,51.1,62.1,46.5,30.9,57.0,1016.4,1012.7,1020.0,0.1,8.3,29.0,21.2,16.8,16.3,16.6,56.8,56.7,3.8,30.4,64.0,1.9,3.0,28.8,2.0,15.4,23680.166666666668,19253.416666666668,23272.75
11-08T07:00:00,58.0,52.0,63.0,46.1,28.9,57.0,1016.9,1013.1,1020.4,0.2,7.2,20.8,23.2,22.1,19.5,14.5,58.0,57.9,4.5,18.9,66.0,2.4,3.0,33.2,2.0,18.8,24541.25,19232.416666666668,23956.416666666668
11-08T08:00:00,61.0,55.0,66.9,46.2,30.0,57.0,1017.4,1013.6,1020.9,0.7,4.7,21.3,22.1,21.6,19.2,15.8,61.0,61.0,4.8,18.7,63.0,2.7,3.0,31.9,2.0,23.8,24409.666666666668,19150.416666666668,23293.75
11-08T09:00:00,64.4,57.9,73.0,46.1,28.9,57.9,1017.6,1013.7,1021.1,2.1,2.6,21.4,23.7,24.4,17.6,13.0,64.4,64.4,5.0,16.0,81.0,2.4,3.0,30.3,2.0,15.9,24145.33333333333,18841.166666666668,22069.08333333333
11-08T10:00:00,67.4,61.0,78.1,45.7,28.0,57.0,1017.6,1013.6,1021.2,3.8,1.3,19.0,23.9,22.5,24.1,10.6,67.4,67.4,5.3,16.4,156.0,0.5,3.0,18.2,4.0,16.2,23982.916666666668,18735.916666666668,21046.666666666668
11-08T11:00:00,69.4,62.1,80.1,45.3,26.1,57.0,1017.2,1013.4,1020.7,5.2,0.8,21.9,27.1,25.6,16.6,8.8,69.4,69.4,6.2,12.7,241.0,3.1,7.0,30.7,6.0,18.7,24122.166666666668,18724.416666666668,20794.83333333333
11-08T12:00:00,69.7,63.0,79.0,46.9,28.0,57.0,1016.4,1012.7,1020.0,5.4,0.7,23.5,25.7,26.2,16.8,7.9,69.7,69.7,8.9,3.6,251.0,7.6,7.0,55.5,6.0,26.8,24595.83333333333,18684.83333333333,21184.58333333333
11-08T13:00:00,69.2,62.1,78.1,48.4,32.0,57.9,1015.7,1012.0,1019.4,4.9,0.7,25.2,23.8,26.5,16.5,8.0,69.2,69.2,10.6,1.6,256.0,9.6,7.0,67.6,6.0,23.0,25535.5,19079.666666666668,22205.166666666668
11-08T14:00:00,68.5,62.1,75.9,49.3,35.1,57.9,1015.4,1011.6,1019.0,4.2,0.8,23.7,24.0,27.6,15.9,8.8,68.5,68.5,11.3,0.4,258.0,10.4,7.0,70.3,6.0,23.6,26397.5,19802.916666666668,23635.58333333333
11-08T15:00:00,67.5,61.7,75.9,50.0,37.9,57.9,1015.2,1011.4,1018.8,3.5,1.0,23.4,23.4,27.5,18.7,6.9,67.5,67.5,11.3,0.2,259.0,10.5,7.0,76.5,6.0,17.5,27258.166666666668,21412.5,25230.916666666668
11-08T16:00:00,66.1,60.4,73.0,51.0,39.9,59.0,1015.2,1011.2,1018.9,2.5,1.4,20.0,27.6,21.4,23.7,7.3,66.1,66.1,11.0,0.2,259.0,10.1,7.0,73.7,6.0,18.9,27907.916666666668,23175.25,26538.33333333333
11-08T17:00:00,64.2,59.0,71.1,51.8,42.1,59.0,1015.2,1011.2,1018.9,1.5,2.3,19.2,27.1,25.2,21.6,6.9,64.2,64.2,9.8,1.3,261.0,9.0,7.0,74.4,6.0,17.1,29052.25,25508.75,27996.75
11-08T18:00:00,63.4,59.0,69.8,52.4,43.0,59.0,1015.5,1011.5,1019.3,1.1,2.7,25.1,26.8,17.5,20.4,10.2,63.4,63.4,8.2,5.8,262.0,7.4,7.0,64.2,6.0,18.9,28493.75,25808.5,27614.0
11-08T19:00:00,63.0,57.9,69.1,52.2,43.0,59.0,1015.8,1011.7,1019.6,1.0,3.0,38.1,20.1,17.7,13.9,10.2,63.0,63.0,7.1,7.1,263.0,5.6,7.0,51.4,6.0,22.8,27538.75,25332.166666666668,26799.416666666668
11-08T20:00:00,62.8,57.9,68.0,51.8,39.9,59.0,1016.0,1012.1,1019.5,0.9,3.2,39.8,18.8,17.6,14.6,9.2,62.8,62.8,5.6,17.6,265.0,3.8,7.0,33.0,6.0,22.8,26682.166666666668,24652.25,25897.25
11-08T21:00:00,62.3,57.9,68.0,51.3,39.0,59.0,1016.3,1012.3,1020.2,0.7,3.4,40.9,20.7,15.5,14.4,8.5,62.3,62.3,5.2,16.0,266.0,1.8,7.0,21.4,6.0,15.4,25653.83333333333,23535.916666666668,24685.5
11-08T22:00:00,61.8,57.0,66.9,50.6,37.0,59.0,1016.5,1012.4,1020.4,0.6,3.8,41.7,16.6,14.5,17.7,9.5,61.8,61.8,4.8,20.4,292.0,0.4,3.0,17.2,7.0,14.8,24061.166666666668,22147.83333333333,23050.0
11-08T23:00:00,61.5,57.0,66.9,49.9,35.1,59.0,1016.4,1012.3,1020.3,0.6,4.1,44.1,17.2,13.3,15.5,9.9,61.5,61.5,4.7,20.4,57.0,0.5,3.0,24.2,7.0,12.8,22489.0,21017.545454545456,21764.916666666668
11-09T00:00:00,60.7,55.9,66.0,49.4,34.0,57.9,1016.4,1012.2,1020.4,0.5,4.8,42.1,18.0,13.6,15.3,10.9,60.7,60.7,4.5,22.4,56.0,0.9,3.0,26.1,7.0,11.0,21421.07692307692,20109.615384615383,20906.92307692308
11-09T01:00:00,59.7,55.0,64.9,48.8,33.1,57.9,1016.3,1012.4,1020.0,0.3,5.6,41.8,17.8,13.4,13.1,13.9,59.7,59.7,4.4,22.7,55.0,1.4,3.0,26.2,2.0,17.9,20546.25,19600.916666666668,20218.08333333333
11-09T02:00:00,58.6,54.0,63.0,48.3,33.1,57.0,1016.2,1012.4,1019.9,0.2,6.6,41.9,17.2,14.3,10.8,15.8,58.6,58.5,3.9,26.4,58.0,1.7,3.0,27.5,2.0,20.2,19939.08333333333,19443.0,19854.0
11-09T03:00:00,57.8,53.1,63.0,47.7,32.0,57.0,1016.0,1012.1,1019.7,0.1,7.3,40.6,18.8,13.9,9.7,17.1,57.8,57.8,3.6,32.2,57.0,1.8,3.0,25.5,2.0,19.1,19600.25,19546.5,19786.58333333333
11-09T04:00:00,57.3,52.0,62.1,47.1,32.0,57.0,1016.0,1012.0,1019.7,0.1,7.8,38.1,15.1,11.4,15.1,20.2,57.3,57.2,3.5,32.4,67.0,1.9,3.0,32.6,2.0,15.9,19715.416666666668,20245.75,20273.666666666668
11-09T05:00:00,57.0,51.1,63.0,46.5,30.9,57.0,1016.2,1012.4,1019.8,0.1,8.1,40.8,17.1,10.3,13.7,18.1,57.0,56.8,3.8,28.0,63.0,2.1,3.0,29.3,2.0,19.2,20296.33333333333,21787.0,21664.25
11-09T06:00:00,56.8,51.1,62.1,46.2,30.9,57.0,1016.4,1012.7,1020.0,0.1,8.3,28.3,21.6,17.1,16.9,16.1,56.8,56.6,3.8,29.8,64.0,2.0,3.0,28.6,2.0,16.4,20978.416666666668,23710.08333333333,23645.0
11-09T07:00:00,57.9,52.0,63.0,45.7,28.9,57.0,1016.9,1013.0,1020.4,0.2,7.3,19.6,23.3,23.5,19.6,14.0,57.9,57.8,4.5,18.4,63.0,2.5,3.0,32.2,2.0,20.4,21288.5,24260.5,24463.33333333333
11-09T08:00:00,60.8,55.0,66.9,45.9,28.9,57.0,1017.4,1013.3,1021.0,0.7,4.9,19.3,22.9,23.2,19.0,15.6,60.8,60.8,4.8,18.4,61.0,2.7,3.0,30.9,2.0,24.8,21362.916666666668,23595.0,24517.916666666668
11-09T09:00:00,64.2,57.9,73.0,45.9,28.0,57.9,1017.6,1013.6,1021.2,2.0,2.7,19.8,24.7,25.2,17.0,13.2,64.2,64.2,5.1,15.3,78.0,2.4,3.0,30.6,2.0,17.1,21383.58333333333,22743.666666666668,24331.83333333333
11-09T10:00:00,67.2,60.1,78.1,45.6,26.1,57.0,1017.6,1013.5,1021.2,3.6,1.4,18.6,24.4,22.5,24.1,10.3,67.2,67.2,5.3,16.4,146.0,0.6,3.0,19.4,4.0,15.5,21385.58333333333,22137.08333333333,23809.83333333333
11-09T11:00:00,69.2,62.1,80.1,45.1,25.0,57.0,1017.2,1013.3,1020.8,5.0,0.8,20.0,28.8,25.5,16.8,9.0,69.2,69.2,6.2,13.1,240.0,2.9,7.0,29.0,6.0,19.0,21517.75,21723.166666666668,23422.25
11-09T12:00:00,69.6,62.1,79.0,46.5,27.0,57.0,1016.4,1012.5,1020.1,5.3,0.7,22.4,26.3,26.3,17.4,7.6,69.6,69.6,8.8,4.7,252.0,7.5,7.0,54.7,6.0,25.8,21935.25,21599.58333333333,22965.916666666668
11-09T13:00:00,69.1,62.1,79.0,48.0,32.0,57.9,1015.8,1011.9,1019.6,4.8,0.7,23.3,25.6,26.8,16.4,7.9,69.1,69.1,10.5,1.6,256.0,9.5,7.0,66.5,6.0,23.6,22677.0,21789.166666666668,23257.166666666668
11-09T14:00:00,68.4,62.1,77.0,48.9,34.0,57.9,1015.4,1011.6,1019.1,4.2,0.8,22.5,24.9,27.4,16.1,9.0,68.4,68.4,11.3,0.4,258.0,10.4,7.0,71.3,6.0,22.7,23679.25,22509.33333333333,23909.5
11-09T15:00:00,67.4,61.0,75.9,49.7,37.0,57.9,1015.3,1011.4,1019.0,3.4,1.0,22.4,24.3,27.6,18.3,7.5,67.4,67.4,11.4,0.2,259.0,10.5,7.0,75.3,6.0,18.8,24812.33333333333,23887.666666666668,24900.25
11-09T16:00:00,65.9,60.1,73.0,50.6,39.9,59.0,1015.2,1011.2,1019.0,2.4,1.5,19.4,27.9,21.0,23.7,8.0,65.9,65.9,11.0,0.2,260.0,10.1,7.0,73.9,6.0,18.6,25702.916666666668,25657.5,26350.416666666668
11-09T17:00:00,64.0,59.0,71.1,51.6,42.1,59.0,1015.3,1011.1,1018.9,1.5,2.4,18.8,27.1,25.5,21.7,6.9,64.0,64.0,9.9,1.3,261.0,9.0,7.0,75.4,6.0,15.5,26958.666666666668,27915.25,27991.0
11-09T18:00:00,63.2,58.3,69.1,52.1,43.0,59.0,1015.6,1011.5,1019.3,1.1,2.8,24.5,27.4,17.6,19.8,10.7,63.2,63.2,8.3,5.6,262.0,7.4,7.0,64.3,6.0,18.6,26577.08333333333,28049.5,27735.25
